dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
adult,NN,TRUE,FALSE,AE,40,0.1,,,0.649,0.005,[0],0
adult,NN,TRUE,FALSE,AE,40,0.2,,,0.67,0.008,[0],0
adult,NN,TRUE,FALSE,AE,40,0.3,,,0.664,0.005,[0],0
adult,NN,TRUE,FALSE,AE,40,0.4,,,0.662,0.004,[0],0
adult,NN,TRUE,FALSE,AE,40,0.5,,,0.659,0.004,[0],0
adult,NN,TRUE,FALSE,AE,40,0.6,,,0.665,0.005,[0],0
adult,NN,TRUE,FALSE,AE,40,0.7,,,0.629,0.006,[0],0
adult,NN,TRUE,FALSE,AE,40,0.8,,,0.663,0.006,[0],0
adult,NN,TRUE,FALSE,AE,40,0.9,,,0.649,0.005,[0],0
adult,NN,TRUE,FALSE,AE,40,1,,,0.645,0.007,[0],0
adult,NN,TRUE,FALSE,AE,41,0.1,,,0.637,0.069,[0],0
adult,NN,TRUE,FALSE,AE,41,0.2,,,0.671,0.069,[0],0
adult,NN,TRUE,FALSE,AE,41,0.3,,,0.674,0.067,[0],0
adult,NN,TRUE,FALSE,AE,41,0.4,,,0.654,0.063,[0],0
adult,NN,TRUE,FALSE,AE,41,0.5,,,0.645,0.07,[0],0
adult,NN,TRUE,FALSE,AE,41,0.6,,,0.654,0.062,[0],0
adult,NN,TRUE,FALSE,AE,41,0.7,,,0.659,0.063,[0],0
adult,NN,TRUE,FALSE,AE,41,0.8,,,0.656,0.065,[0],0
adult,NN,TRUE,FALSE,AE,41,0.9,,,0.663,0.069,[0],0
adult,NN,TRUE,FALSE,AE,41,1,,,0.623,0.064,[0],0
adult,NN,TRUE,FALSE,AE,42,0.1,,,0.654,0.004,[0],0
adult,NN,TRUE,FALSE,AE,42,0.2,,,0.662,0.007,[0],0
adult,NN,TRUE,FALSE,AE,42,0.3,,,0.636,0.006,[0],0
adult,NN,TRUE,FALSE,AE,42,0.4,,,0.651,0.007,[0],0
adult,NN,TRUE,FALSE,AE,42,0.5,,,0.663,0.005,[0],0
adult,NN,TRUE,FALSE,AE,42,0.6,,,0.66,0.006,[0],0
adult,NN,TRUE,FALSE,AE,42,0.7,,,0.653,0.005,[0],0
adult,NN,TRUE,FALSE,AE,42,0.8,,,0.674,0.005,[0],0
adult,NN,TRUE,FALSE,AE,42,0.9,,,0.645,0.006,[0],0
adult,NN,TRUE,FALSE,AE,42,1,,,0.656,0.006,[0],0
adult,NN,TRUE,FALSE,AE,43,0.1,,,0.646,0.021,[0],0
adult,NN,TRUE,FALSE,AE,43,0.2,,,0.657,0.023,[0],0
adult,NN,TRUE,FALSE,AE,43,0.3,,,0.656,0.02,[0],0
adult,NN,TRUE,FALSE,AE,43,0.4,,,0.648,0.02,[0],0
adult,NN,TRUE,FALSE,AE,43,0.5,,,0.66,0.026,[0],0
adult,NN,TRUE,FALSE,AE,43,0.6,,,0.636,0.029,[0],0
adult,NN,TRUE,FALSE,AE,43,0.7,,,0.645,0.029,[0],0
adult,NN,TRUE,FALSE,AE,43,0.8,,,0.664,0.02,[0],0
adult,NN,TRUE,FALSE,AE,43,0.9,,,0.662,0.026,[0],0
adult,NN,TRUE,FALSE,AE,43,1,,,0.646,0.016,[0],0
adult,NN,TRUE,FALSE,AE,44,0.1,,,0.624,0.002,[0],0
adult,NN,TRUE,FALSE,AE,44,0.2,,,0.636,0.002,[0],0
adult,NN,TRUE,FALSE,AE,44,0.3,,,0.629,0.001,[0],0
adult,NN,TRUE,FALSE,AE,44,0.4,,,0.627,0.002,[0],0
adult,NN,TRUE,FALSE,AE,44,0.5,,,0.617,0,[0],0
adult,NN,TRUE,FALSE,AE,44,0.6,,,0.64,0.003,[0],0
adult,NN,TRUE,FALSE,AE,44,0.7,,,0.653,0.001,[0],0
adult,NN,TRUE,FALSE,AE,44,0.8,,,0.635,0.003,[0],0
adult,NN,TRUE,FALSE,AE,44,0.9,,,0.656,0.001,[0],0
adult,NN,TRUE,FALSE,AE,44,1,,,0.642,0.002,[0],0
adult,NN,TRUE,FALSE,AE,45,0.1,,,0.702,0.039,[0],0
adult,NN,TRUE,FALSE,AE,45,0.2,,,0.691,0.041,[0],0
adult,NN,TRUE,FALSE,AE,45,0.3,,,0.668,0.035,[0],0
adult,NN,TRUE,FALSE,AE,45,0.4,,,0.682,0.033,[0],0
adult,NN,TRUE,FALSE,AE,45,0.5,,,0.697,0.036,[0],0
adult,NN,TRUE,FALSE,AE,45,0.6,,,0.698,0.03,[0],0
adult,NN,TRUE,FALSE,AE,45,0.7,,,0.701,0.036,[0],0
adult,NN,TRUE,FALSE,AE,45,0.8,,,0.699,0.041,[0],0
adult,NN,TRUE,FALSE,AE,45,0.9,,,0.712,0.041,[0],0
adult,NN,TRUE,FALSE,AE,45,1,,,0.68,0.04,[0],0
adult,NN,TRUE,FALSE,AE,46,0.1,,,0.561,0.083,[1],0
adult,NN,TRUE,FALSE,AE,46,0.2,,,0.653,0.094,[1],0
adult,NN,TRUE,FALSE,AE,46,0.3,,,0.563,0.086,[1],0
adult,NN,TRUE,FALSE,AE,46,0.4,,,0.566,0.087,[1],0
adult,NN,TRUE,FALSE,AE,46,0.5,,,0.547,0.089,[1],0
adult,NN,TRUE,FALSE,AE,46,0.6,,,0.55,0.089,[1],0
adult,NN,TRUE,FALSE,AE,46,0.7,,,0.656,0.091,[1],0
adult,NN,TRUE,FALSE,AE,46,0.8,,,0.54,0.081,[1],0
adult,NN,TRUE,FALSE,AE,46,0.9,,,0.654,0.091,[1],0
adult,NN,TRUE,FALSE,AE,46,1,,,0.554,0.083,[1],0
adult,NN,TRUE,FALSE,AE,47,0.1,,,0.675,0.017,[0],1
adult,NN,TRUE,FALSE,AE,47,0.2,,,0.655,0.017,[0],1
adult,NN,TRUE,FALSE,AE,47,0.3,,,0.653,0.017,[0],1
adult,NN,TRUE,FALSE,AE,47,0.4,,,0.658,0.02,[0],1
adult,NN,TRUE,FALSE,AE,47,0.5,,,0.649,0.017,[0],1
adult,NN,TRUE,FALSE,AE,47,0.6,,,0.661,0.02,[0],1
adult,NN,TRUE,FALSE,AE,47,0.7,,,0.643,0.018,[0],1
adult,NN,TRUE,FALSE,AE,47,0.8,,,0.644,0.019,[0],1
adult,NN,TRUE,FALSE,AE,47,0.9,,,0.664,0.019,[0],1
adult,NN,TRUE,FALSE,AE,47,1,,,0.659,0.019,[0],1
adult,NN,TRUE,FALSE,AE,48,0.1,,,0.55,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.2,,,0.545,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.3,,,0.555,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.4,,,0.558,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.5,,,0.676,0.001,[0],0
adult,NN,TRUE,FALSE,AE,48,0.6,,,0.554,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.7,,,0.54,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.8,,,0.556,0,[0],0
adult,NN,TRUE,FALSE,AE,48,0.9,,,0.537,0,[0],0
adult,NN,TRUE,FALSE,AE,48,1,,,0.557,0,[0],0
adult,NN,TRUE,FALSE,AE,49,0.1,,,0.652,0.002,[0],0
adult,NN,TRUE,FALSE,AE,49,0.2,,,0.666,0.001,[0],0
adult,NN,TRUE,FALSE,AE,49,0.3,,,0.635,0.002,[0],0
adult,NN,TRUE,FALSE,AE,49,0.4,,,0.642,0,[0],0
adult,NN,TRUE,FALSE,AE,49,0.5,,,0.646,0.001,[0],0
adult,NN,TRUE,FALSE,AE,49,0.6,,,0.665,0.002,[0],0
adult,NN,TRUE,FALSE,AE,49,0.7,,,0.66,0.001,[0],0
adult,NN,TRUE,FALSE,AE,49,0.8,,,0.656,0.004,[0],0
adult,NN,TRUE,FALSE,AE,49,0.9,,,0.66,0.002,[0],0
adult,NN,TRUE,FALSE,AE,49,1,,,0.645,0.002,[0],0
adult,NN,TRUE,FALSE,AE,5,0.1,,,0.636,0.001,[0],0
adult,NN,TRUE,FALSE,AE,5,0.2,,,0.521,0.002,[0],0
adult,NN,TRUE,FALSE,AE,5,0.3,,,0.624,0,[0],0
adult,NN,TRUE,FALSE,AE,5,0.4,,,0.649,0.001,[0],0
adult,NN,TRUE,FALSE,AE,5,0.5,,,0.613,0,[0],0
adult,NN,TRUE,FALSE,AE,5,0.6,,,0.662,0.001,[0],0
adult,NN,TRUE,FALSE,AE,5,0.7,,,0.626,0.002,[0],0
adult,NN,TRUE,FALSE,AE,5,0.8,,,0.647,0.001,[0],0
adult,NN,TRUE,FALSE,AE,5,0.9,,,0.64,0.001,[0],0
adult,NN,TRUE,FALSE,AE,5,1,,,0.627,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.1,,,0.663,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.2,,,0.642,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.3,,,0.552,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.4,,,0.568,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.5,,,0.551,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.6,,,0.557,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.7,,,0.534,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.8,,,0.625,0,[0],0
adult,NN,TRUE,FALSE,AE,50,0.9,,,0.55,0.001,[0],0
adult,NN,TRUE,FALSE,AE,50,1,,,0.55,0,[0],0
adult,NN,TRUE,FALSE,AE,51,0.1,,,0.658,0,[0],0
adult,NN,TRUE,FALSE,AE,51,0.2,,,0.676,0,[0],0
adult,NN,TRUE,FALSE,AE,51,0.3,,,0.648,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,0.4,,,0.659,0,[0],0
adult,NN,TRUE,FALSE,AE,51,0.5,,,0.629,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,0.6,,,0.646,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,0.7,,,0.647,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,0.8,,,0.649,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,0.9,,,0.638,0.001,[0],0
adult,NN,TRUE,FALSE,AE,51,1,,,0.644,0.001,[0],0
adult,NN,TRUE,FALSE,AE,52,0.1,,,0.692,0.019,[0],0
adult,NN,TRUE,FALSE,AE,52,0.2,,,0.684,0.018,[0],0
adult,NN,TRUE,FALSE,AE,52,0.3,,,0.703,0.016,[0],0
adult,NN,TRUE,FALSE,AE,52,0.4,,,0.696,0.018,[0],0
adult,NN,TRUE,FALSE,AE,52,0.5,,,0.704,0.011,[0],0
adult,NN,TRUE,FALSE,AE,52,0.6,,,0.689,0.017,[0],0
adult,NN,TRUE,FALSE,AE,52,0.7,,,0.716,0.019,[0],0
adult,NN,TRUE,FALSE,AE,52,0.8,,,0.691,0.019,[0],0
adult,NN,TRUE,FALSE,AE,52,0.9,,,0.696,0.013,[0],0
adult,NN,TRUE,FALSE,AE,52,1,,,0.677,0.015,[0],0
adult,NN,TRUE,FALSE,AE,53,0.1,,,0.66,0.071,[0],1
adult,NN,TRUE,FALSE,AE,53,0.2,,,0.675,0.07,[0],1
adult,NN,TRUE,FALSE,AE,53,0.3,,,0.646,0.072,[0],1
adult,NN,TRUE,FALSE,AE,53,0.4,,,0.665,0.073,[0],1
adult,NN,TRUE,FALSE,AE,53,0.5,,,0.654,0.072,[0],1
adult,NN,TRUE,FALSE,AE,53,0.6,,,0.645,0.075,[0],1
adult,NN,TRUE,FALSE,AE,53,0.7,,,0.666,0.074,[0],1
adult,NN,TRUE,FALSE,AE,53,0.8,,,0.654,0.07,[0],1
adult,NN,TRUE,FALSE,AE,53,0.9,,,0.668,0.07,[0],1
adult,NN,TRUE,FALSE,AE,53,1,,,0.655,0.073,[0],1
adult,NN,TRUE,FALSE,AE,54,0.1,,,0.674,0,[0],0
adult,NN,TRUE,FALSE,AE,54,0.2,,,0.644,0.001,[0],0
adult,NN,TRUE,FALSE,AE,54,0.3,,,0.654,0,[0],0
adult,NN,TRUE,FALSE,AE,54,0.4,,,0.646,0,[0],0
adult,NN,TRUE,FALSE,AE,54,0.5,,,0.656,0.001,[0],0
adult,NN,TRUE,FALSE,AE,54,0.6,,,0.662,0.001,[0],0
adult,NN,TRUE,FALSE,AE,54,0.7,,,0.653,0.001,[0],0
adult,NN,TRUE,FALSE,AE,54,0.8,,,0.645,0,[0],0
adult,NN,TRUE,FALSE,AE,54,0.9,,,0.65,0,[0],0
adult,NN,TRUE,FALSE,AE,54,1,,,0.658,0.001,[0],0
adult,NN,TRUE,FALSE,AE,55,0.1,,,0.651,0.029,[0],0
adult,NN,TRUE,FALSE,AE,55,0.2,,,0.665,0.027,[0],0
adult,NN,TRUE,FALSE,AE,55,0.3,,,0.652,0.024,[0],0
adult,NN,TRUE,FALSE,AE,55,0.4,,,0.664,0.028,[0],0
adult,NN,TRUE,FALSE,AE,55,0.5,,,0.657,0.034,[0],0
adult,NN,TRUE,FALSE,AE,55,0.6,,,0.656,0.02,[0],0
adult,NN,TRUE,FALSE,AE,55,0.7,,,0.678,0.025,[0],0
adult,NN,TRUE,FALSE,AE,55,0.8,,,0.663,0.03,[0],0
adult,NN,TRUE,FALSE,AE,55,0.9,,,0.64,0.022,[0],0
adult,NN,TRUE,FALSE,AE,55,1,,,0.646,0.027,[0],0
adult,NN,TRUE,FALSE,AE,56,0.1,,,0.579,0.124,[1],0
adult,NN,TRUE,FALSE,AE,56,0.2,,,0.645,0.117,[1],0
adult,NN,TRUE,FALSE,AE,56,0.3,,,0.561,0.121,[1],0
adult,NN,TRUE,FALSE,AE,56,0.4,,,0.554,0.104,[1],0
adult,NN,TRUE,FALSE,AE,56,0.5,,,0.541,0.107,[1],0
adult,NN,TRUE,FALSE,AE,56,0.6,,,0.54,0.109,[1],0
adult,NN,TRUE,FALSE,AE,56,0.7,,,0.665,0.109,[1],0
adult,NN,TRUE,FALSE,AE,56,0.8,,,0.651,0.111,[1],0
adult,NN,TRUE,FALSE,AE,56,0.9,,,0.558,0.105,[1],0
adult,NN,TRUE,FALSE,AE,56,1,,,0.638,0.113,[1],0
adult,NN,TRUE,FALSE,AE,57,0.1,,,0.656,0.09,[1],1
adult,NN,TRUE,FALSE,AE,57,0.2,,,0.661,0.083,[1],1
adult,NN,TRUE,FALSE,AE,57,0.3,,,0.652,0.08,[1],1
adult,NN,TRUE,FALSE,AE,57,0.4,,,0.662,0.09,[1],1
adult,NN,TRUE,FALSE,AE,57,0.5,,,0.652,0.089,[1],1
adult,NN,TRUE,FALSE,AE,57,0.6,,,0.669,0.083,[1],1
adult,NN,TRUE,FALSE,AE,57,0.7,,,0.616,0.088,[1],1
adult,NN,TRUE,FALSE,AE,57,0.8,,,0.645,0.078,[1],1
adult,NN,TRUE,FALSE,AE,57,0.9,,,0.665,0.076,[1],1
adult,NN,TRUE,FALSE,AE,57,1,,,0.65,0.086,[1],1
adult,NN,TRUE,FALSE,AE,58,0.1,,,0.657,0,[0],0
adult,NN,TRUE,FALSE,AE,58,0.2,,,0.651,0,[0],0
adult,NN,TRUE,FALSE,AE,58,0.3,,,0.671,0.001,[0],0
adult,NN,TRUE,FALSE,AE,58,0.4,,,0.641,0,[0],0
adult,NN,TRUE,FALSE,AE,58,0.5,,,0.663,0.001,[0],0
adult,NN,TRUE,FALSE,AE,58,0.6,,,0.646,0,[0],0
adult,NN,TRUE,FALSE,AE,58,0.7,,,0.663,0.001,[0],0
adult,NN,TRUE,FALSE,AE,58,0.8,,,0.653,0,[0],0
adult,NN,TRUE,FALSE,AE,58,0.9,,,0.642,0,[0],0
adult,NN,TRUE,FALSE,AE,58,1,,,0.637,0.001,[0],0
adult,NN,TRUE,FALSE,AE,59,0.1,,,0.639,0.014,[0],0
adult,NN,TRUE,FALSE,AE,59,0.2,,,0.651,0.014,[0],0
adult,NN,TRUE,FALSE,AE,59,0.3,,,0.643,0.013,[0],0
adult,NN,TRUE,FALSE,AE,59,0.4,,,0.666,0.016,[0],0
adult,NN,TRUE,FALSE,AE,59,0.5,,,0.642,0.013,[0],0
adult,NN,TRUE,FALSE,AE,59,0.6,,,0.64,0.015,[0],0
adult,NN,TRUE,FALSE,AE,59,0.7,,,0.636,0.015,[0],0
adult,NN,TRUE,FALSE,AE,59,0.8,,,0.662,0.016,[0],0
adult,NN,TRUE,FALSE,AE,59,0.9,,,0.65,0.012,[0],0
adult,NN,TRUE,FALSE,AE,59,1,,,0.678,0.012,[0],0
adult,NN,TRUE,FALSE,AE,6,0.1,,,0.642,0.023,[0],0
adult,NN,TRUE,FALSE,AE,6,0.2,,,0.643,0.024,[0],0
adult,NN,TRUE,FALSE,AE,6,0.3,,,0.661,0.022,[0],0
adult,NN,TRUE,FALSE,AE,6,0.4,,,0.641,0.024,[0],0
adult,NN,TRUE,FALSE,AE,6,0.5,,,0.647,0.023,[0],0
adult,NN,TRUE,FALSE,AE,6,0.6,,,0.657,0.019,[0],0
adult,NN,TRUE,FALSE,AE,6,0.7,,,0.624,0.028,[0],0
adult,NN,TRUE,FALSE,AE,6,0.8,,,0.658,0.024,[0],0
adult,NN,TRUE,FALSE,AE,6,0.9,,,0.632,0.023,[0],0
adult,NN,TRUE,FALSE,AE,6,1,,,0.641,0.023,[0],0
adult,NN,TRUE,FALSE,AE,60,0.1,,,0.646,0.008,[0],1
adult,NN,TRUE,FALSE,AE,60,0.2,,,0.637,0.011,[0],1
adult,NN,TRUE,FALSE,AE,60,0.3,,,0.642,0.011,[0],1
adult,NN,TRUE,FALSE,AE,60,0.4,,,0.63,0.006,[0],1
adult,NN,TRUE,FALSE,AE,60,0.5,,,0.636,0.006,[0],1
adult,NN,TRUE,FALSE,AE,60,0.6,,,0.644,0.009,[0],1
adult,NN,TRUE,FALSE,AE,60,0.7,,,0.625,0.009,[0],1
adult,NN,TRUE,FALSE,AE,60,0.8,,,0.643,0.008,[0],1
adult,NN,TRUE,FALSE,AE,60,0.9,,,0.639,0.013,[0],1
adult,NN,TRUE,FALSE,AE,60,1,,,0.664,0.01,[0],1
adult,NN,TRUE,FALSE,AE,61,0.1,,,0.639,0.003,[0],0
adult,NN,TRUE,FALSE,AE,61,0.2,,,0.647,0.003,[0],0
adult,NN,TRUE,FALSE,AE,61,0.3,,,0.636,0.002,[0],0
adult,NN,TRUE,FALSE,AE,61,0.4,,,0.634,0.001,[0],0
adult,NN,TRUE,FALSE,AE,61,0.5,,,0.624,0.002,[0],0
adult,NN,TRUE,FALSE,AE,61,0.6,,,0.63,0.003,[0],0
adult,NN,TRUE,FALSE,AE,61,0.7,,,0.629,0.002,[0],0
adult,NN,TRUE,FALSE,AE,61,0.8,,,0.648,0.004,[0],0
adult,NN,TRUE,FALSE,AE,61,0.9,,,0.62,0.002,[0],0
adult,NN,TRUE,FALSE,AE,61,1,,,0.627,0.002,[0],0
adult,NN,TRUE,FALSE,AE,62,0.1,,,0.654,0.003,[0],1
adult,NN,TRUE,FALSE,AE,62,0.2,,,0.645,0.005,[0],1
adult,NN,TRUE,FALSE,AE,62,0.3,,,0.629,0.004,[0],1
adult,NN,TRUE,FALSE,AE,62,0.4,,,0.622,0.004,[0],1
adult,NN,TRUE,FALSE,AE,62,0.5,,,0.628,0.004,[0],1
adult,NN,TRUE,FALSE,AE,62,0.6,,,0.647,0.005,[0],1
adult,NN,TRUE,FALSE,AE,62,0.7,,,0.642,0.005,[0],1
adult,NN,TRUE,FALSE,AE,62,0.8,,,0.645,0.003,[0],1
adult,NN,TRUE,FALSE,AE,62,0.9,,,0.626,0.004,[0],1
adult,NN,TRUE,FALSE,AE,62,1,,,0.654,0.005,[0],1
adult,NN,TRUE,FALSE,AE,63,0.1,,,0.555,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.2,,,0.563,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.3,,,0.648,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.4,,,0.527,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.5,,,0.53,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.6,,,0.557,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.7,,,0.564,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.8,,,0.573,0,[0],0
adult,NN,TRUE,FALSE,AE,63,0.9,,,0.558,0,[0],0
adult,NN,TRUE,FALSE,AE,63,1,,,0.553,0,[0],0
adult,NN,TRUE,FALSE,AE,64,0.1,,,0.639,0.022,[0],0
adult,NN,TRUE,FALSE,AE,64,0.2,,,0.653,0.025,[0],0
adult,NN,TRUE,FALSE,AE,64,0.3,,,0.641,0.019,[0],0
adult,NN,TRUE,FALSE,AE,64,0.4,,,0.623,0.022,[0],0
adult,NN,TRUE,FALSE,AE,64,0.5,,,0.66,0.018,[0],0
adult,NN,TRUE,FALSE,AE,64,0.6,,,0.641,0.027,[0],0
adult,NN,TRUE,FALSE,AE,64,0.7,,,0.649,0.013,[0],0
adult,NN,TRUE,FALSE,AE,64,0.8,,,0.641,0.027,[0],0
adult,NN,TRUE,FALSE,AE,64,0.9,,,0.625,0.035,[0],0
adult,NN,TRUE,FALSE,AE,64,1,,,0.655,0.029,[0],0
adult,NN,TRUE,FALSE,AE,65,0.1,,,0.648,0.002,[0],0
adult,NN,TRUE,FALSE,AE,65,0.2,,,0.656,0.002,[0],0
adult,NN,TRUE,FALSE,AE,65,0.3,,,0.652,0.002,[0],0
adult,NN,TRUE,FALSE,AE,65,0.4,,,0.652,0.002,[0],0
adult,NN,TRUE,FALSE,AE,65,0.5,,,0.663,0.001,[0],0
adult,NN,TRUE,FALSE,AE,65,0.6,,,0.627,0.003,[0],0
adult,NN,TRUE,FALSE,AE,65,0.7,,,0.633,0.001,[0],0
adult,NN,TRUE,FALSE,AE,65,0.8,,,0.64,0.001,[0],0
adult,NN,TRUE,FALSE,AE,65,0.9,,,0.668,0.001,[0],0
adult,NN,TRUE,FALSE,AE,65,1,,,0.646,0.002,[0],0
adult,NN,TRUE,FALSE,AE,66,0.1,,,0.636,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,0.2,,,0.644,0.006,[0],0
adult,NN,TRUE,FALSE,AE,66,0.3,,,0.663,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,0.4,,,0.651,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,0.5,,,0.653,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,0.6,,,0.626,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,0.7,,,0.656,0.006,[0],0
adult,NN,TRUE,FALSE,AE,66,0.8,,,0.647,0.005,[0],0
adult,NN,TRUE,FALSE,AE,66,0.9,,,0.649,0.007,[0],0
adult,NN,TRUE,FALSE,AE,66,1,,,0.646,0.006,[0],0
adult,NN,TRUE,FALSE,AE,67,0.1,,,0.658,0.001,[0],0
adult,NN,TRUE,FALSE,AE,67,0.2,,,0.659,0,[0],0
adult,NN,TRUE,FALSE,AE,67,0.3,,,0.637,0,[0],0
adult,NN,TRUE,FALSE,AE,67,0.4,,,0.642,0.001,[0],0
adult,NN,TRUE,FALSE,AE,67,0.5,,,0.654,0.001,[0],0
adult,NN,TRUE,FALSE,AE,67,0.6,,,0.634,0.001,[0],0
adult,NN,TRUE,FALSE,AE,67,0.7,,,0.673,0,[0],0
adult,NN,TRUE,FALSE,AE,67,0.8,,,0.662,0,[0],0
adult,NN,TRUE,FALSE,AE,67,0.9,,,0.649,0.001,[0],0
adult,NN,TRUE,FALSE,AE,67,1,,,0.646,0,[0],0
adult,NN,TRUE,FALSE,AE,68,0.1,,,0.662,0,[0],0
adult,NN,TRUE,FALSE,AE,68,0.2,,,0.643,0.001,[0],0
adult,NN,TRUE,FALSE,AE,68,0.3,,,0.664,0.001,[0],0
adult,NN,TRUE,FALSE,AE,68,0.4,,,0.656,0,[0],0
adult,NN,TRUE,FALSE,AE,68,0.5,,,0.626,0,[0],0
adult,NN,TRUE,FALSE,AE,68,0.6,,,0.662,0,[0],0
adult,NN,TRUE,FALSE,AE,68,0.7,,,0.654,0.001,[0],0
adult,NN,TRUE,FALSE,AE,68,0.8,,,0.649,0.001,[0],0
adult,NN,TRUE,FALSE,AE,68,0.9,,,0.647,0,[0],0
adult,NN,TRUE,FALSE,AE,68,1,,,0.661,0,[0],0
adult,NN,TRUE,FALSE,AE,69,0.1,,,0.665,0.008,[0],0
adult,NN,TRUE,FALSE,AE,69,0.2,,,0.663,0.006,[0],0
adult,NN,TRUE,FALSE,AE,69,0.3,,,0.657,0.008,[0],0
adult,NN,TRUE,FALSE,AE,69,0.4,,,0.675,0.004,[0],0
adult,NN,TRUE,FALSE,AE,69,0.5,,,0.682,0.005,[0],0
adult,NN,TRUE,FALSE,AE,69,0.6,,,0.651,0.006,[0],0
adult,NN,TRUE,FALSE,AE,69,0.7,,,0.655,0.008,[0],0
adult,NN,TRUE,FALSE,AE,69,0.8,,,0.637,0.006,[0],0
adult,NN,TRUE,FALSE,AE,69,0.9,,,0.66,0.011,[0],0
adult,NN,TRUE,FALSE,AE,69,1,,,0.656,0.008,[0],0
adult,NN,TRUE,FALSE,AE,7,0.1,,,0.636,0.013,[0],0
adult,NN,TRUE,FALSE,AE,7,0.2,,,0.665,0.016,[0],0
adult,NN,TRUE,FALSE,AE,7,0.3,,,0.632,0.018,[0],0
adult,NN,TRUE,FALSE,AE,7,0.4,,,0.669,0.013,[0],0
adult,NN,TRUE,FALSE,AE,7,0.5,,,0.629,0.018,[0],0
adult,NN,TRUE,FALSE,AE,7,0.6,,,0.669,0.012,[0],0
adult,NN,TRUE,FALSE,AE,7,0.7,,,0.657,0.019,[0],0
adult,NN,TRUE,FALSE,AE,7,0.8,,,0.64,0.01,[0],0
adult,NN,TRUE,FALSE,AE,7,0.9,,,0.649,0.016,[0],0
adult,NN,TRUE,FALSE,AE,7,1,,,0.646,0.013,[0],0
adult,NN,TRUE,FALSE,AE,70,0.1,,,0.679,0.004,[0],0
adult,NN,TRUE,FALSE,AE,70,0.2,,,0.661,0.006,[0],0
adult,NN,TRUE,FALSE,AE,70,0.3,,,0.651,0.005,[0],0
adult,NN,TRUE,FALSE,AE,70,0.4,,,0.678,0.004,[0],0
adult,NN,TRUE,FALSE,AE,70,0.5,,,0.647,0.004,[0],0
adult,NN,TRUE,FALSE,AE,70,0.6,,,0.662,0.005,[0],0
adult,NN,TRUE,FALSE,AE,70,0.7,,,0.673,0.005,[0],0
adult,NN,TRUE,FALSE,AE,70,0.8,,,0.667,0.003,[0],0
adult,NN,TRUE,FALSE,AE,70,0.9,,,0.675,0.004,[0],0
adult,NN,TRUE,FALSE,AE,70,1,,,0.681,0.004,[0],0
adult,NN,TRUE,FALSE,AE,71,0.1,,,0.65,0.097,[1],0
adult,NN,TRUE,FALSE,AE,71,0.2,,,0.648,0.102,[1],0
adult,NN,TRUE,FALSE,AE,71,0.3,,,0.653,0.096,[1],0
adult,NN,TRUE,FALSE,AE,71,0.4,,,0.666,0.097,[1],0
adult,NN,TRUE,FALSE,AE,71,0.5,,,0.649,0.1,[1],0
adult,NN,TRUE,FALSE,AE,71,0.6,,,0.663,0.096,[1],0
adult,NN,TRUE,FALSE,AE,71,0.7,,,0.649,0.097,[1],0
adult,NN,TRUE,FALSE,AE,71,0.8,,,0.656,0.1,[1],0
adult,NN,TRUE,FALSE,AE,71,0.9,,,0.659,0.093,[1],0
adult,NN,TRUE,FALSE,AE,71,1,,,0.65,0.101,[1],0
adult,NN,TRUE,FALSE,AE,72,0.1,,,0.557,0.001,[0],0
adult,NN,TRUE,FALSE,AE,72,0.2,,,0.527,0.001,[0],0
