dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,R2,mse,predict_label,label
MNIST,NN,TRUE,TRUE,CVAE,32,0.5,0,,0.982,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,32,0.6,0,,0.982,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,32,0.7,0,,0.985,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,32,0.8,0,,0.985,0.12,[0],0
MNIST,NN,TRUE,TRUE,CVAE,32,0.9,0,,0.987,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,32,1,0,,0.986,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,33,0.01,0,,0.909,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.05,0,,0.816,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.1,0,,0.923,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.2,0,,0.97,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.3,0,,0.976,0.009,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.4,0,,0.978,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.5,0,,0.98,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.6,0,,0.981,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.7,0,,0.98,0,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.8,0,,0.978,0.552,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,0.9,0,,0.978,0.393,[8],8
MNIST,NN,TRUE,TRUE,CVAE,33,1,0,,0.979,0.41,[8],8
MNIST,NN,TRUE,TRUE,CVAE,34,0.01,0,,-253.636,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.05,0,,0.294,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.1,0,,0.767,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.2,0,,0.755,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.3,0,,0.88,0.001,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.4,0,,0.917,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.5,0,,0.936,0.339,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.6,0,,0.948,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.7,0,,0.95,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.8,0,,0.957,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,0.9,0,,0.958,0.002,[5],5
MNIST,NN,TRUE,TRUE,CVAE,34,1,0,,0.961,0.001,[5],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.01,0,,0.961,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.05,0,,0.956,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.1,0,,0.928,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.2,0,,0.9,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.3,0,,0.94,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.4,0,,0.957,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.5,0,,0.961,0.261,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.6,0,,0.966,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.7,0,,0.967,0.002,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.8,0,,0.967,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,0.9,0,,0.968,0.001,[3],5
MNIST,NN,TRUE,TRUE,CVAE,35,1,0,,0.968,0.399,[3],5
MNIST,NN,TRUE,TRUE,CVAE,36,0.01,0,,-2.8823E+17,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.05,0,,-1.46,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.1,0,,0.268,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.2,0,,0.925,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.3,0,,0.937,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.4,0,,0.576,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.5,0,,0.658,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.6,0,,0.796,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.7,0,,0.83,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.8,0,,0.861,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,0.9,0,,0.879,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,36,1,0,,0.897,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,37,0.01,0,,0.997,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.05,0,,0.991,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.1,0,,0.967,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.2,0,,0.95,0,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.3,0,,0.959,0.003,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.4,0,,0.959,0.011,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.5,0,,0.961,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.6,0,,0.961,0.006,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.7,0,,0.961,0.004,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.8,0,,0.962,0.522,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,0.9,0,,0.961,0.445,[9],9
MNIST,NN,TRUE,TRUE,CVAE,37,1,0,,0.961,0.043,[9],9
MNIST,NN,TRUE,TRUE,CVAE,38,0.01,0,,0.992,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.05,0,,0.994,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.1,0,,0.992,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.2,0,,0.979,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.3,0,,0.824,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.4,0,,0.883,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.5,0,,0.93,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.6,0,,0.942,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.7,0,,0.951,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.8,0,,0.959,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,0.9,0,,0.958,0.465,[1],1
MNIST,NN,TRUE,TRUE,CVAE,38,1,0,,0.963,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,39,0.01,0,,-8.118,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.05,0,,0.492,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.1,0,,0.273,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.2,0,,0.717,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.3,0,,0.617,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.4,0,,0.839,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.5,0,,0.86,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.6,0,,0.925,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.7,0,,0.928,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.8,0,,0.936,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,0.9,0,,0.948,0.036,[6],6
MNIST,NN,TRUE,TRUE,CVAE,39,1,0,,0.954,0,[6],6
MNIST,NN,TRUE,TRUE,CVAE,4,0.01,0,,0.995,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.05,0,,0.892,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.1,0,,0.879,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.2,0,,0.666,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.3,0,,0.891,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.4,0,,0.894,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.5,0,,0.924,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.6,0,,0.938,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.7,0,,0.952,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.8,0,,0.958,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,0.9,0,,0.961,0.463,[7],7
MNIST,NN,TRUE,TRUE,CVAE,4,1,0,,0.96,0.001,[7],7
MNIST,NN,TRUE,TRUE,CVAE,40,0.01,0,,0.991,0.006,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.05,0,,0.996,0.001,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.1,0,,0.986,0.053,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.2,0,,0.987,0.027,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.3,0,,0.985,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.4,0,,0.984,0.461,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.5,0,,0.983,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.6,0,,0.984,0.01,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.7,0,,0.981,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.8,0,,0.981,0.001,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,0.9,0,,0.979,0.478,[4],4
MNIST,NN,TRUE,TRUE,CVAE,40,1,0,,0.979,0.502,[4],4
MNIST,NN,TRUE,TRUE,CVAE,41,0.01,0,,0.989,0.312,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.05,0,,0.952,0.315,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.1,0,,0.955,0.23,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.2,0,,0.961,0.136,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.3,0,,0.954,0.211,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.4,0,,0.945,0,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.5,0,,0.945,0.131,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.6,0,,0.945,0.002,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.7,0,,0.95,0.543,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.8,0,,0.953,0.455,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,0.9,0,,0.955,0.041,[9],9
MNIST,NN,TRUE,TRUE,CVAE,41,1,0,,0.954,0.463,[9],9
MNIST,NN,TRUE,TRUE,CVAE,42,0.01,0,,0.995,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.05,0,,0.985,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.1,0,,0.368,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.2,0,,0.866,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.3,0,,0.929,0.016,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.4,0,,0.945,0.605,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.5,0,,0.955,0.001,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.6,0,,0.961,0.072,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.7,0,,0.963,0.002,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.8,0,,0.966,0.389,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,0.9,0,,0.966,0.436,[7],7
MNIST,NN,TRUE,TRUE,CVAE,42,1,0,,0.967,0.002,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.01,0,,0.998,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.05,0,,0.999,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.1,0,,0.925,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.2,0,,0.899,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.3,0,,0.838,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.4,0,,0.901,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.5,0,,0.93,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.6,0,,0.947,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.7,0,,0.958,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.8,0,,0.961,0,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,0.9,0,,0.961,0.001,[7],7
MNIST,NN,TRUE,TRUE,CVAE,43,1,0,,0.967,0.001,[7],7
MNIST,NN,TRUE,TRUE,CVAE,44,0.01,0,,0.995,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.05,0,,0.998,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.1,0,,0.995,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.2,0,,0.81,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.3,0,,0.594,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.4,0,,0.881,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.5,0,,0.914,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.6,0,,0.93,0.645,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.7,0,,0.945,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.8,0,,0.951,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,0.9,0,,0.957,0,[4],4
MNIST,NN,TRUE,TRUE,CVAE,44,1,0,,0.961,0.468,[4],4
MNIST,NN,TRUE,TRUE,CVAE,45,0.01,0,,0.909,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.05,0,,0.963,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.1,0,,0.718,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.2,0,,0.864,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.3,0,,0.922,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.4,0,,0.938,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.5,0,,0.947,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.6,0,,0.949,0.611,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.7,0,,0.954,0.03,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.8,0,,0.957,0.001,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,0.9,0,,0.955,0.002,[5],5
MNIST,NN,TRUE,TRUE,CVAE,45,1,0,,0.959,0.061,[5],5
MNIST,NN,TRUE,TRUE,CVAE,46,0.01,0,,0.919,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.05,0,,0.794,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.1,0,,0.888,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.2,0,,0.85,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.3,0,,0.856,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.4,0,,0.906,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.5,0,,0.931,0.001,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.6,0,,0.947,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.7,0,,0.956,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.8,0,,0.962,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,0.9,0,,0.964,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,46,1,0,,0.966,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,47,0.01,0,,0.927,0.113,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.05,0,,0.916,0.113,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.1,0,,0.859,0.109,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.2,0,,0.974,0.03,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.3,0,,0.979,0.113,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.4,0,,0.98,0.1,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.5,0,,0.979,0.084,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.6,0,,0.978,0.154,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.7,0,,0.977,0.101,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.8,0,,0.976,0.143,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,0.9,0,,0.977,0.091,[2],7
MNIST,NN,TRUE,TRUE,CVAE,47,1,0,,0.975,0.119,[2],7
MNIST,NN,TRUE,TRUE,CVAE,48,0.01,0,,0.989,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.05,0,,0.957,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.1,0,,0.6,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.2,0,,0.858,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.3,0,,0.942,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.4,0,,0.952,0.001,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.5,0,,0.957,0.214,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.6,0,,0.961,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.7,0,,0.967,0.001,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.8,0,,0.966,0.462,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,0.9,0,,0.967,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,48,1,0,,0.969,0.002,[3],3
MNIST,NN,TRUE,TRUE,CVAE,49,0.01,0,,0.973,0,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.05,0,,0.896,0,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.1,0,,0.936,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.2,0,,0.935,0.003,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.3,0,,0.942,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.4,0,,0.95,0.596,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.5,0,,0.952,0.001,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.6,0,,0.953,0.459,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.7,0,,0.955,0.104,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.8,0,,0.957,0.006,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,0.9,0,,0.955,0.008,[9],9
MNIST,NN,TRUE,TRUE,CVAE,49,1,0,,0.956,0.075,[9],9
MNIST,NN,TRUE,TRUE,CVAE,5,0.01,0,,0.993,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.05,0,,0.993,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.1,0,,0.996,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.2,0,,0.998,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.3,0,,0.986,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.4,0,,0.993,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.5,0,,0.921,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.6,0,,0.928,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.7,0,,0.95,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.8,0,,0.959,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,0.9,0,,0.968,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,5,1,0,,0.971,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,50,0.01,0,,0.359,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.05,0,,0.896,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.1,0,,0.937,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.2,0,,0.864,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.3,0,,0.851,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.4,0,,0.859,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.5,0,,0.717,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.6,0,,0.744,0.025,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.7,0,,0.786,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.8,0,,0.836,0.035,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,0.9,0,,0.868,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,50,1,0,,0.879,0,[2],2
MNIST,NN,TRUE,TRUE,CVAE,51,0.01,0,,0.998,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.05,0,,0.999,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.1,0,,1,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.2,0,,0.998,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.3,0,,0.993,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.4,0,,0.994,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.5,0,,0.75,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.6,0,,0.823,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.7,0,,0.928,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.8,0,,0.943,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,0.9,0,,0.956,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,51,1,0,,0.961,0,[0],0
MNIST,NN,TRUE,TRUE,CVAE,52,0.01,0,,0.958,0.176,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.05,0,,0.945,0.252,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.1,0,,0.942,0.168,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.2,0,,0.954,0.251,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.3,0,,0.959,0.064,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.4,0,,0.962,0.229,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.5,0,,0.961,0.293,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.6,0,,0.962,0.065,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.7,0,,0.959,0.048,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.8,0,,0.957,0.302,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,0.9,0,,0.955,0.259,[5],6
MNIST,NN,TRUE,TRUE,CVAE,52,1,0,,0.961,0.225,[5],6
MNIST,NN,TRUE,TRUE,CVAE,53,0.01,0,,0.931,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.05,0,,0.805,0,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.1,0,,0.927,0,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.2,0,,0.95,0.006,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.3,0,,0.959,0,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.4,0,,0.964,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.5,0,,0.965,0.477,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.6,0,,0.966,0.002,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.7,0,,0.967,0.247,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.8,0,,0.969,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,0.9,0,,0.968,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,53,1,0,,0.967,0.001,[8],8
MNIST,NN,TRUE,TRUE,CVAE,54,0.01,0,,0.949,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.05,0,,0.983,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.1,0,,0.974,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.2,0,,0.977,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.3,0,,0.978,0.298,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.4,0,,0.978,0.467,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.5,0,,0.977,0.147,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.6,0,,0.978,0.001,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.7,0,,0.977,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.8,0,,0.976,0,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,0.9,0,,0.974,0.567,[5],5
MNIST,NN,TRUE,TRUE,CVAE,54,1,0,,0.972,0.537,[5],5
MNIST,NN,TRUE,TRUE,CVAE,55,0.01,0,,0.942,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.05,0,,0.911,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.1,0,,0.805,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.2,0,,0.935,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.3,0,,0.95,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.4,0,,0.959,0.478,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.5,0,,0.956,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.6,0,,0.962,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.7,0,,0.966,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.8,0,,0.968,0,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,0.9,0,,0.967,0.272,[3],3
MNIST,NN,TRUE,TRUE,CVAE,55,1,0,,0.968,0.06,[3],3
MNIST,NN,TRUE,TRUE,CVAE,56,0.01,0,,0.992,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.05,0,,0.979,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.1,0,,0.821,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.2,0,,0.422,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.3,0,,0.834,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.4,0,,0.89,0.139,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.5,0,,0.907,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.6,0,,0.924,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.7,0,,0.937,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.8,0,,0.938,0,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,0.9,0,,0.945,0.034,[1],1
MNIST,NN,TRUE,TRUE,CVAE,56,1,0,,0.949,0.023,[1],1
