,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,WRSR2,auto_encoder_latent_dim
0,adult_one_hot,CVAE,1000,6,5000,100,44,[1],1,0.678,0.06,1,0,33.8,RF,0.39,1,7.385509828,1.255974407,25.51753163,79.27073148,0.656570869,0.961746195,6
0,adult_one_hot,CVAE,1000,6,5000,100,45,[0],0,0.693,0,1,0,30.2,RF,0,2,4.332636958,0.851412225,13.18405171,42.93740076,0.632811067,0.925131065,6
0,adult_one_hot,CVAE,1000,6,5000,100,46,[1],1,0.784,0.013,1,0,29.2,RF,0.39,1,7.323525104,1.314354036,29.52488927,136.9570447,0.668357132,0.981042803,6
0,adult_one_hot,CVAE,1000,6,5000,100,47,[0],0,0.681,0,1,0,28.6,RF,0,2,1.192227147,0.29265562,2.065424917,6.477520264,0.517562436,0.758057099,6
0,adult_one_hot,CVAE,1000,6,5000,100,48,[0],0,0.677,0.008,1,0,24.2,RF,0.16,2,7.302013034,1.349463468,38.35481959,118.833434,0.698611851,1.023922472,6
0,adult_one_hot,CVAE,1000,6,5000,100,49,[0],0,0.709,0.008,1,0,28.9,RF,0.27,2,5.986036901,1.098629551,33.22085563,114.1978388,0.684337405,1.004219868,6
0,adult_one_hot,CVAE,1000,6,5000,100,50,[0],0,0.699,0,1,0,21.7,RF,0,2,4.957203681,0.962911003,20.90710498,69.57353385,0.669287049,0.976981017,6
0,adult_one_hot,CVAE,1000,6,5000,100,51,[0],0,0.705,0.024,1,0,12.2,RF,0.01,2,5.607780867,1.041345758,19.90453988,67.42695884,0.676328039,0.988563751,6
0,adult_one_hot,CVAE,1000,6,5000,100,52,[1],0,0.806,0.002,1,0,18.3,RF,0.38,1,6.453587596,1.15914034,29.02636649,149.9430205,0.672676488,0.987828343,6
0,adult_one_hot,CVAE,1000,6,5000,100,53,[0],0,0.685,0.045,1,0,29.2,RF,0.01,2,7.887400971,1.459437529,32.90244446,104.4384874,0.707126452,1.032754735,6
0,adult_one_hot,CVAE,1000,6,5000,100,54,[0],0,0.647,0.04,1,0,9.9,RF,0.02,2,5.748512628,1.104034145,36.71532515,103.9737733,0.713952595,1.050949885,6
0,adult_one_hot,CVAE,1000,6,5000,100,55,[0],0,0.667,0.185,1,0,24.7,RF,0.44,3,6.685791948,1.15533151,31.13945674,93.41590681,0.690653862,1.005352535,6
0,adult_one_hot,CVAE,1000,6,5000,100,56,[0],0,0.634,0.008,1,0,28.9,RF,0.04,2,6.560705234,1.199039565,39.16145759,106.959715,0.718014154,1.053903928,6
0,adult_one_hot,CVAE,1000,6,5000,100,57,[0],1,0.689,0.079,1,0,19.8,RF,0.44,2,7.477978495,1.278225976,24.31913461,78.22712153,0.688736292,1.013275183,6
0,adult_one_hot,CVAE,1000,6,5000,100,58,[0],0,0.719,0.053,1,0,19.2,RF,0.02,1,4.36809015,0.863821957,14.03839552,49.99771978,0.638346038,0.93402721,6
0,adult_one_hot,CVAE,1000,6,5000,100,59,[0],0,0.653,0.046,1,0,16.9,RF,0.29,2,6.0023279,1.107705752,36.37123025,104.7763597,0.702797545,1.039067928,6
0,adult_one_hot,CVAE,1000,6,5000,100,60,[0],0,0.692,0,1,0,21.1,RF,0.02,1,5.131822689,0.941387849,20.44534901,66.43539256,0.680961181,1.000003791,6
0,adult_one_hot,CVAE,1000,6,5000,100,61,[0],0,0.687,0.061,1,0,32,RF,0,2,5.337971402,1.006593786,24.70455836,78.93637914,0.676507884,0.989359101,6
0,adult_one_hot,CVAE,1000,6,5000,100,62,[0],1,0.677,0.028,1,0,20.7,RF,0.47,2,8.142079919,1.290150592,40.30545152,124.6193775,0.694514729,1.01768921,6
0,adult_one_hot,CVAE,1000,6,5000,100,63,[0],0,0.756,0.015,1,0,14.8,RF,0.08,2,3.261519534,0.724468784,12.00513051,49.26713764,0.63800959,0.933418559,6
0,adult_one_hot,CVAE,1000,6,5000,100,64,[0],0,0.609,0.014,1,0,25.6,RF,0,2,6.349301534,1.131550491,24.2249493,62.00074896,0.727389259,1.069385075,6
0,adult_one_hot,CVAE,1000,6,5000,100,65,[1],1,0.777,0,1,0,15.6,RF,0.02,2,5.967390649,1.116442573,28.07235508,125.9193319,0.658761969,0.968056322,6
0,adult_one_hot,CVAE,1000,6,5000,100,66,[0],0,0.684,0.016,1,0,21.9,RF,0.01,2,5.767616939,1.033664955,23.98980719,75.90485192,0.67655917,0.991774221,6
0,adult_one_hot,CVAE,1000,6,5000,100,67,[0],0,0.671,0.002,1,0,25.3,RF,0.12,1,5.79910464,1.010402521,24.9939018,75.89433102,0.682385858,1.006285111,6
0,adult_one_hot,CVAE,1000,6,5000,100,68,[1],1,0.811,0.027,1,0,25.7,RF,0.3,1,6.74265262,1.220290843,28.22135461,149.197777,0.67540616,0.988742214,6
0,adult_one_hot,CVAE,1000,6,5000,100,69,[0],0,0.684,0,1,0,14.6,RF,0.01,1,8.197007759,1.499077869,31.89334976,100.7769691,0.710771567,1.041797935,6
0,adult_one_hot,CVAE,1000,6,5000,100,70,[1],0,0.623,0.043,1,0,47.7,RF,0.32,1,6.99303209,1.093651679,24.69390004,65.50639261,0.662470105,0.97017167,6
0,adult_one_hot,CVAE,1000,6,5000,100,71,[1],0,0.803,0.048,1,0,9,RF,0.32,1,5.638907632,1.026164181,30.49680474,154.8391617,0.700047137,1.022315658,6
0,adult_one_hot,CVAE,1000,6,5000,100,72,[1],1,0.804,0.099,1,0,40.3,RF,0.14,1,6.357025682,1.138239415,30.2324882,154.3391409,0.679970154,0.993485105,6
0,adult_one_hot,CVAE,1000,6,5000,100,73,[1],0,0.667,0.002,1,0,57.6,RF,0.48,1,6.737485269,1.070795674,23.29478875,70.05366838,0.666805359,0.973506047,6
0,adult_one_hot,CVAE,1000,6,5000,100,74,[0],0,0.681,0.022,1,0,18.1,RF,0.11,2,7.547453644,1.231570242,37.60597564,117.7207947,0.683436934,1.005678839,6
0,adult_one_hot,CVAE,1000,6,5000,100,75,[1],1,0.756,0.031,1,0,39.8,RF,0.12,1,4.103955001,0.745747362,23.33592551,95.48432093,0.640031589,0.940939065,6
0,adult_one_hot,CVAE,1000,6,5000,100,76,[1],1,0.802,0.038,1,0,9.8,RF,0.1,1,4.188024573,0.820966319,26.61062879,134.2227029,0.678910821,0.991706629,6
0,adult_one_hot,CVAE,1000,6,5000,100,77,[0],0,0.681,0.005,1,0,6.7,RF,0,2,2.03890033,0.413700488,5.564977587,17.43555991,0.573883022,0.839306577,6
0,adult_one_hot,CVAE,1000,6,5000,100,78,[0],0,0.694,0.02,1,0,9.1,RF,0.1,2,5.90668692,1.056511151,23.7350325,77.49682842,0.673830909,0.99231651,6
0,adult_one_hot,CVAE,1000,6,5000,100,79,[0],0,0.619,0.009,1,0,36,RF,0.05,1,6.69329169,1.206918997,36.78075751,96.63145124,0.717755077,1.050340126,6
0,adult_one_hot,CVAE,1000,6,5000,100,80,[1],1,0.797,0.013,1,0,40.9,RF,0.41,1,5.616846439,1.069479093,31.13179756,153.2770823,0.686707183,1.00196239,6
0,adult_one_hot,CVAE,1000,6,5000,100,81,[1],1,0.798,0.003,1,0,7.4,RF,0.46,1,7.022285022,1.233229703,30.64571098,151.5800702,0.669310376,0.984193807,6
0,adult_one_hot,CVAE,1000,6,5000,100,82,[1],1,0.808,0.002,1,0,32.7,RF,0.11,1,6.174570423,1.085595012,30.92943841,161.1482129,0.687876865,1.009168215,6
0,adult_one_hot,CVAE,1000,6,5000,100,83,[0],0,0.712,0.049,1,0,39.9,RF,0.32,2,4.972850783,0.8857355,20.42233924,70.80095354,0.665705209,0.976933915,6
0,adult_one_hot,CVAE,1000,6,5000,100,84,[0],0,0.628,0.016,1,0,49.1,RF,0.01,1,5.858938839,1.108359299,35.71254632,95.90451634,0.720273423,1.058357982,6
0,adult_one_hot,CVAE,1000,6,5000,100,85,[0],0,0.712,0,1,0,8.3,RF,0,2,3.884028755,0.760511632,11.57978252,40.16551295,0.625019747,0.920000441,6
0,adult_one_hot,CVAE,1000,6,5000,100,86,[0],0,0.63,0.042,1,0,7.1,RF,0.41,2,6.85225589,1.267287589,39.63051877,107.2468861,0.722663892,1.050216778,6
0,adult_one_hot,CVAE,1000,6,5000,100,87,[0],0,0.742,0.006,1,0,50.3,RF,0.03,2,3.518056184,0.659805922,12.92256175,50.13780411,0.640311896,0.937970534,6
0,adult_one_hot,CVAE,1000,6,5000,100,88,[0],1,0.723,0.005,1,0,43,RF,0.32,2,5.078987621,0.92843537,22.4170987,80.96581686,0.672909896,0.986357568,6
0,adult_one_hot,CVAE,1000,6,5000,100,89,[0],0,0.643,0.005,1,0,45,RF,0.13,2,6.11961378,1.116548496,35.28150859,98.8225574,0.715131333,1.051520524,6
0,adult_one_hot,CVAE,1000,6,5000,100,90,[0],0,0.644,0,1,0,45,RF,0.3,2,7.226262338,1.284414395,36.74335897,103.274295,0.711557164,1.045853359,6
0,adult_one_hot,CVAE,1000,6,5000,100,91,[1],1,0.8,0.002,1,0,4.9,RF,0.44,1,6.365861449,1.143926741,31.20639524,156.0268505,0.674538544,0.990092495,6
0,adult_one_hot,CVAE,1000,6,5000,100,92,[1],1,0.628,0.049,1,0,23.6,RF,0.31,1,6.657992234,1.106420087,24.88982737,66.94904835,0.665584675,0.976715953,6
0,adult_one_hot,CVAE,1000,6,5000,100,93,[0],1,0.659,0.005,1,0,4.6,RF,0.08,3,5.785165779,1.018083107,24.07654224,70.68486435,0.688920257,1.00948547,6
0,adult_one_hot,CVAE,1000,6,5000,100,94,[0],0,0.702,0.025,1,0,5.9,RF,0.21,3,6.22808053,1.189195156,29.47395415,98.92416385,0.690203181,1.018860924,6
0,adult_one_hot,CVAE,1000,6,5000,100,95,[1],1,0.805,0.005,1,0,51.9,RF,0.26,1,6.024605285,1.095252955,29.9692471,153.7384017,0.676794586,0.992744769,6
0,adult_one_hot,CVAE,1000,6,5000,100,96,[1],1,0.752,0.031,1,0,5.3,RF,0.32,0,7.302186765,1.292459831,26.44210243,106.5266677,0.655469982,0.96029391,6
0,adult_one_hot,CVAE,1000,6,5000,100,97,[1],1,0.806,0,1,0,4.4,RF,0.09,1,5.39648008,1.041584422,31.4141221,162.2253692,0.690029303,1.013614027,6
0,adult_one_hot,CVAE,1000,6,5000,100,98,[0],0,0.699,0,1,0,22.7,RF,0,2,5.61250779,1.060363734,23.97992649,79.77064752,0.674738905,0.988013446,6
0,adult_one_hot,CVAE,1000,6,5000,100,99,[0],0,0.668,0.013,1,0,41.6,RF,0.46,2,6.190770865,1.107142688,37.54315487,113.1890816,0.705840169,1.031835759,6
0,adult_one_hot,CVAE,1000,6,5000,100,0,[0],1,0.932,0.012,1,0,90.5,SVM,0.18227606,2,4.916033928,0.874196476,3.237956646,47.70397577,0.611342999,0.897342219,6
0,adult_one_hot,CVAE,1000,6,5000,100,1,[0],0,0.856,0.002,1,0,102.6,SVM,0.130660757,2,2.661998122,0.454966336,1.826805745,12.67335013,0.564789556,0.829657758,6
0,adult_one_hot,CVAE,1000,6,5000,100,2,[0],1,0.833,0.01,1,0,79,SVM,0.212955332,2,2.611694511,0.476087898,2.303876029,13.82769235,0.585381192,0.860062717,6
0,adult_one_hot,CVAE,1000,6,5000,100,3,[0],0,0.859,0.003,1,0,79.6,SVM,0.121753826,2,2.691639443,0.457952756,1.61638988,11.46642108,0.54647415,0.804051594,6
0,adult_one_hot,CVAE,1000,6,5000,100,4,[0],0,0.92,0.001,1,0,56,SVM,0.083873268,2,4.583010878,0.788299145,3.419653955,42.75763302,0.61107911,0.899596622,6
0,adult_one_hot,CVAE,1000,6,5000,100,5,[0],1,0.862,0.004,1,0,91.1,SVM,0.125324191,2,2.502539914,0.423715681,1.373465887,9.978703229,0.554930269,0.812836787,6
0,adult_one_hot,CVAE,1000,6,5000,100,6,[0],0,0.868,0,1,0,90,SVM,0.071765298,2,2.618580273,0.446361861,1.30596454,9.910908853,0.569235281,0.834894656,6
0,adult_one_hot,CVAE,1000,6,5000,100,7,[0],0,0.855,0.002,1,0,83.9,SVM,0.115493515,2,3.537389758,0.676233251,3.240747813,22.32751393,0.611170534,0.896560815,6
0,adult_one_hot,CVAE,1000,6,5000,100,8,[0],0,0.832,0.001,1,0,68.8,SVM,0.080342027,2,2.070123678,0.395287676,1.546076551,9.212048399,0.560565157,0.825547914,6
0,adult_one_hot,CVAE,1000,6,5000,100,9,[0],0,0.893,0.017,1,0,93,SVM,0.088779198,2,4.277877963,0.71872553,2.614264798,24.48754405,0.601980592,0.879894639,6
0,adult_one_hot,CVAE,1000,6,5000,100,10,[0],0,0.844,0.003,1,0,83.4,SVM,0.032629202,2,2.198608965,0.409516694,0.929786932,5.973443479,0.534453479,0.780925545,6
0,adult_one_hot,CVAE,1000,6,5000,100,11,[0],1,0.876,0.002,1,0,69.5,SVM,0.090475449,2,3.757938833,0.6248748,2.667180956,21.58829721,0.599793426,0.87951084,6
0,adult_one_hot,CVAE,1000,6,5000,100,12,[0],0,0.847,0.003,1,0,74.6,SVM,0.127784213,1,1.06248347,0.210568924,0.312830042,2.038233304,0.504326093,0.740080602,6
0,adult_one_hot,CVAE,1000,6,5000,100,13,[0],0,0.834,0,1,0,81.3,SVM,0.028110242,3,1.988958266,0.397097673,0.820967504,4.959592935,0.520395028,0.762443308,6
0,adult_one_hot,CVAE,1000,6,5000,100,14,[0],0,0.863,0,1,0,90.5,SVM,0.106494638,2,2.807420942,0.483485094,1.419802038,10.37035785,0.565912406,0.830893417,6
0,adult_one_hot,CVAE,1000,6,5000,100,15,[0],0,0.912,0.003,1,0,46.7,SVM,0.136397246,2,4.578974231,0.802372245,3.088047649,35.17460829,0.610395438,0.89654945,6
0,adult_one_hot,CVAE,1000,6,5000,100,16,[0],0,0.89,0.035,1,0,56.9,SVM,0.5,2,4.217275353,0.715497861,3.028222351,27.53171788,0.589473388,0.866361519,6
0,adult_one_hot,CVAE,1000,6,5000,100,17,[0],0,0.85,0.001,1,0,67.2,SVM,0.066436119,2,2.725131667,0.501487995,2.040031347,13.57318706,0.575724503,0.850220315,6
0,adult_one_hot,CVAE,1000,6,5000,100,18,[0],0,0.923,0.002,1,0,67.7,SVM,0.093263708,2,4.500586758,0.786851634,3.192116887,41.48701286,0.602812047,0.892184136,6
0,adult_one_hot,CVAE,1000,6,5000,100,19,[0],0,0.822,0.002,1,0,75.1,SVM,0.089928649,1,0.510469702,0.096037571,0.102141416,0.572359006,0.448735358,0.659685013,6
0,adult_one_hot,CVAE,1000,6,5000,100,20,[0],1,0.862,0.003,1,0,79.4,SVM,0.13460284,2,3.152208405,0.593093584,2.760950851,20.06846873,0.574731708,0.843136017,6
0,adult_one_hot,CVAE,1000,6,5000,100,21,[1],1,0.981,0.004,1,0,55.2,SVM,0.129052278,1,3.718454027,0.678818117,3.551319256,190.289965,0.576504183,0.843756906,6
0,adult_one_hot,CVAE,1000,6,5000,100,22,[1],1,0.978,0.164,1,0,62.5,SVM,0.077441166,1,4.363756894,0.784292235,3.84196045,176.0012553,0.580504611,0.850717203,6
0,adult_one_hot,CVAE,1000,6,5000,100,23,[0],1,0.92,0.002,1,0,46.9,SVM,0.08463564,2,4.89191297,0.839604733,4.138844103,51.56249331,0.618234267,0.909394127,6
0,adult_one_hot,CVAE,1000,6,5000,100,24,[0],1,0.92,0.013,1,0,48.2,SVM,0.158744733,3,4.495625874,0.817279405,3.46051299,43.35247799,0.612485795,0.899220196,6
0,adult_one_hot,CVAE,1000,6,5000,100,25,[0],1,0.871,0,1,0,50.5,SVM,0.09033919,2,3.478637828,0.58745899,2.193299288,17.03873016,0.572497146,0.84201277,6
0,adult_one_hot,CVAE,1000,6,5000,100,26,[0],1,0.859,0.049,1,0,73.1,SVM,0.349440753,3,3.447579903,0.592221796,3.04583024,21.58593659,0.591380051,0.868774851,6
0,adult_one_hot,CVAE,1000,6,5000,100,27,[1],1,0.985,0.002,1,0,64.2,SVM,0.117364511,1,3.835789118,0.703223415,3.01265332,200.8807986,0.580866238,0.84914792,6
0,adult_one_hot,CVAE,1000,6,5000,100,28,[0],0,0.869,0.031,1,0,57.2,SVM,0.30587824,3,3.568815873,0.607265977,2.61071089,19.92899079,0.595825204,0.873830448,6
0,adult_one_hot,CVAE,1000,6,5000,100,29,[0],0,0.849,0,1,0,53.9,SVM,0.074745879,1,2.798949964,0.4809839,2.02370317,13.43954936,0.575640518,0.845293943,6
0,adult_one_hot,CVAE,1000,6,5000,100,30,[0],1,0.912,0.008,1,0,68.2,SVM,0.332212072,2,4.888096963,0.958971515,5.5075716,62.38457394,0.62036425,0.911734,6
0,adult_one_hot,CVAE,1000,6,5000,100,31,[1],0,0.987,0.025,1,0,65.8,SVM,0.463217037,1,4.035974449,0.745440706,2.916116961,223.1209876,0.545495385,0.800378568,6
0,adult_one_hot,CVAE,1000,6,5000,100,32,[1],1,0.988,0.237,1,0,57.4,SVM,0.045815884,0,3.464523522,0.637275193,2.0761969,167.1553769,0.58454554,0.855875695,6
0,adult_one_hot,CVAE,1000,6,5000,100,33,[0],0,0.859,0.002,1,0,46.3,SVM,0.135325914,2,1.20452029,0.215396295,0.414111512,2.947182673,0.496309458,0.728730581,6
0,adult_one_hot,CVAE,1000,6,5000,100,34,[0],0,0.848,0,1,0,53.6,SVM,0.046237074,2,2.213048637,0.410096186,0.94421644,6.215268008,0.554557178,0.812429014,6
0,adult_one_hot,CVAE,1000,6,5000,100,35,[0],0,0.864,0,1,0,38.6,SVM,0.071953825,2,3.075381883,0.563342278,1.479128836,10.88293043,0.563259441,0.82810865,6
0,adult_one_hot,CVAE,1000,6,5000,100,36,[0],0,0.84,0,1,0,34.3,SVM,0.072393836,3,2.241980087,0.398175405,1.611119824,10.04360296,0.566702217,0.833088419,6
0,adult_one_hot,CVAE,1000,6,5000,100,37,[0],1,0.872,0.031,1,0,44.3,SVM,0.319161703,2,3.056267986,0.517273892,1.94550265,15.23973141,0.575522064,0.843981018,6
0,adult_one_hot,CVAE,1000,6,5000,100,38,[0],0,0.815,0.001,1,0,45.3,SVM,0.08071933,1,0.6371579,0.117994365,0.151789967,0.821411102,0.44573761,0.652031286,6
0,adult_one_hot,CVAE,1000,6,5000,100,39,[0],0,0.897,0.003,1,0,36.8,SVM,0.051437365,1,4.759512297,0.825692304,2.679310528,26.08940878,0.594810429,0.87345006,6
0,adult_one_hot,CVAE,1000,6,5000,100,40,[0],0,0.864,0.01,1,0,35.6,SVM,0.044059861,2,2.563404323,0.471295418,1.182062103,8.685096902,0.547679931,0.807168815,6
0,adult_one_hot,CVAE,1000,6,5000,100,41,[0],0,0.863,0.004,1,0,60.8,SVM,0.135781721,1,1.662649433,0.303130437,0.656573295,4.799183918,0.531780316,0.77750757,6
0,adult_one_hot,CVAE,1000,6,5000,100,42,[0],0,0.858,0,1,0,23.8,SVM,0.118336229,2,2.255581424,0.398825581,1.020240452,7.206506444,0.559250426,0.819891792,6
0,adult_one_hot,CVAE,1000,6,5000,100,43,[0],0,0.806,0,1,0,46.7,SVM,0.048709715,2,0.996979491,0.217311698,0.354171337,1.827022115,0.467432317,0.68411418,6
0,adult_one_hot,CVAE,1000,6,5000,100,44,[1],1,0.989,0.094,1,0,36.1,SVM,0.299214318,1,3.614633301,0.65687088,2.06138379,191.4350673,0.542756257,0.794217044,6
0,adult_one_hot,CVAE,1000,6,5000,100,45,[0],0,0.842,0,1,0,40.7,SVM,0.059541005,2,2.058095826,0.388478043,0.823250178,5.207126687,0.547522854,0.803063152,6
0,adult_one_hot,CVAE,1000,6,5000,100,46,[1],1,0.987,0.071,1,0,31.5,SVM,0.258895246,1,4.067119267,0.735032752,2.855593612,214.3040656,0.556640078,0.813062122,6
0,adult_one_hot,CVAE,1000,6,5000,100,47,[0],0,0.811,0,1,0,40.9,SVM,0.043085183,2,0.768692282,0.178352381,0.247300774,1.308806001,0.461534872,0.675840214,6
0,adult_one_hot,CVAE,1000,6,5000,100,48,[0],0,0.844,0.005,1,0,32.7,SVM,0.164379436,2,3.054893911,0.597863582,2.622739612,16.78638282,0.579293833,0.85003353,6
0,adult_one_hot,CVAE,1000,6,5000,100,49,[0],0,0.885,0.056,1,0,54.6,SVM,0.370018744,2,4.354833157,0.738538503,3.02514337,26.26627481,0.597396319,0.875477156,6
0,adult_one_hot,CVAE,1000,6,5000,100,50,[0],0,0.855,0.001,1,0,50.4,SVM,0.061483606,2,2.576545619,0.472368444,1.20456603,8.314687201,0.557242436,0.817835581,6
0,adult_one_hot,CVAE,1000,6,5000,100,51,[0],0,0.825,0,1,0,28,SVM,0.084046838,2,1.19950298,0.230754539,0.612688145,3.493473802,0.509240173,0.748010336,6
0,adult_one_hot,CVAE,1000,6,5000,100,52,[0],0,0.905,0.013,1,0,48.9,SVM,0.337490832,2,4.892262409,0.81222431,3.924178781,41.11662972,0.618754742,0.908341628,6
0,adult_one_hot,CVAE,1000,6,5000,100,53,[0],0,0.866,0.04,1,0,44.7,SVM,0.059871521,2,3.233560653,0.739112729,3.188383186,23.84797693,0.601284189,0.876845496,6
0,adult_one_hot,CVAE,1000,6,5000,100,54,[0],0,0.862,0.001,1,0,45.2,SVM,0.085620084,2,2.483057902,0.425447432,1.349226763,9.785069682,0.543219576,0.797684086,6
0,adult_one_hot,CVAE,1000,6,5000,100,55,[0],0,0.872,0.007,1,0,47.5,SVM,0.260757279,3,3.873046868,0.63901866,2.937993166,22.91620611,0.599744912,0.877211673,6
0,adult_one_hot,CVAE,1000,6,5000,100,56,[0],0,0.856,0,1,0,41.6,SVM,0.066630399,2,2.860400248,0.475890732,1.85694059,12.86807379,0.567709305,0.832610276,6
0,adult_one_hot,CVAE,1000,6,5000,100,57,[1],1,0.977,0.041,1,0,43.6,SVM,0.32158805,1,3.701815618,0.681711339,3.900886063,172.4804876,0.583160238,0.850458318,6
0,adult_one_hot,CVAE,1000,6,5000,100,58,[0],0,0.862,0,1,0,56.1,SVM,0.04001706,1,3.047550666,0.559362167,1.396608905,10.15385773,0.555071814,0.814892442,6
0,adult_one_hot,CVAE,1000,6,5000,100,59,[0],0,0.865,0.003,1,0,46,SVM,0.148080468,2,2.634144734,0.445413217,1.429351856,10.60318392,0.555166821,0.815414126,6
0,adult_one_hot,CVAE,1000,6,5000,100,60,[0],0,0.849,0,1,0,37.2,SVM,0.073330752,1,1.89427878,0.353949836,0.815947507,5.414510536,0.522566675,0.766828003,6
0,adult_one_hot,CVAE,1000,6,5000,100,61,[0],0,0.866,0,1,0,42.3,SVM,0.07658124,2,2.590885139,0.464216142,1.196128144,8.905977396,0.553593396,0.814247417,6
0,adult_one_hot,CVAE,1000,6,5000,100,62,[1],1,0.988,0,1,0,38.3,SVM,0.219042376,2,3.406557236,0.655874461,2.406857862,195.4679694,0.574593081,0.844239841,6
0,adult_one_hot,CVAE,1000,6,5000,100,63,[0],0,0.864,0.007,1,0,39.1,SVM,0.149522192,2,0.81135809,0.155098778,0.248616728,1.828247214,0.477484942,0.69789582,6
0,adult_one_hot,CVAE,1000,6,5000,100,64,[0],0,0.857,0.006,1,0,27.9,SVM,0.180475973,2,3.417124564,0.634379879,3.060031268,21.46716462,0.616010265,0.902158573,6
0,adult_one_hot,CVAE,1000,6,5000,100,65,[1],1,0.977,0.15,1,0,52.9,SVM,0.015238252,2,3.829895228,0.773194214,5.706363659,250.4759112,0.623118983,0.913452421,6
0,adult_one_hot,CVAE,1000,6,5000,100,66,[0],0,0.875,0,1,0,23.9,SVM,0.021841684,2,3.386680461,0.597034031,1.832033856,14.6639121,0.584257039,0.854242778,6
0,adult_one_hot,CVAE,1000,6,5000,100,67,[0],0,0.908,0,1,0,22.7,SVM,0.167253802,1,4.872697032,0.809479854,3.892305169,42.24468906,0.621392344,0.910632732,6
0,adult_one_hot,CVAE,1000,6,5000,100,68,[1],1,0.982,0.004,1,0,28.2,SVM,0.110591849,1,4.117938629,0.753329311,3.459106213,192.9693917,0.57508597,0.844147666,6
0,adult_one_hot,CVAE,1000,6,5000,100,69,[0],0,0.867,0.001,1,0,40.6,SVM,0.061809041,1,3.685685095,0.81031683,3.922059231,29.44934482,0.619909557,0.909210714,6
0,adult_one_hot,CVAE,1000,6,5000,100,70,[0],0,0.835,0.002,1,0,17.2,SVM,0.16474184,2,2.633588636,0.460849569,2.010787616,12.22109545,0.582538249,0.854269526,6
0,adult_one_hot,CVAE,1000,6,5000,100,71,[1],0,0.977,0,1,0,20.5,SVM,0.197405316,1,4.071024142,0.733641473,3.564623706,156.1717801,0.57632497,0.844106646,6
0,adult_one_hot,CVAE,1000,6,5000,100,72,[1],1,0.98,0.003,1,0,10.8,SVM,0.075329055,1,3.898854247,0.712188434,3.610234405,180.5238291,0.578331207,0.847739855,6
0,adult_one_hot,CVAE,1000,6,5000,100,73,[0],0,0.833,0.006,1,0,10.1,SVM,0.14769158,2,2.507005812,0.481327373,2.01214309,12.03410332,0.569888519,0.838088084,6
0,adult_one_hot,CVAE,1000,6,5000,100,74,[0],0,0.889,0.001,1,0,9.9,SVM,0.109348202,2,4.5105843,0.770510236,3.711145181,33.50071912,0.608569093,0.890146286,6
0,adult_one_hot,CVAE,1000,6,5000,100,75,[1],1,0.911,0.007,1,0,10.7,SVM,0.138738561,1,3.181385621,0.651070989,2.99388678,33.52141398,0.503180159,0.737272596,6
0,adult_one_hot,CVAE,1000,6,5000,100,76,[1],1,0.951,0.001,1,0,9.8,SVM,0.044585687,1,3.5725566,0.691259474,3.165499358,64.76019943,0.562466275,0.823767113,6
0,adult_one_hot,CVAE,1000,6,5000,100,77,[0],0,0.808,0.002,1,0,11.5,SVM,0.019988953,2,1.504296512,0.30738457,0.609635619,3.170330246,0.495700907,0.728891751,6
0,adult_one_hot,CVAE,1000,6,5000,100,78,[0],0,0.883,0.001,1,0,10.5,SVM,0.071879559,2,3.70445117,0.648508554,2.143238046,18.26582459,0.591653961,0.867165335,6
0,adult_one_hot,CVAE,1000,6,5000,100,79,[0],0,0.837,0.004,1,0,9.7,SVM,0.110333023,1,1.955401361,0.340572136,1.078543434,6.62125048,0.545307016,0.796925223,6
0,adult_one_hot,CVAE,1000,6,5000,100,80,[1],1,0.977,0.001,1,0,10.7,SVM,0.25261794,1,4.503754895,0.802485903,3.961195914,171.3029336,0.577325788,0.845468528,6
0,adult_one_hot,CVAE,1000,6,5000,100,81,[1],1,0.982,0.014,1,0,10.5,SVM,0.142433215,1,4.127632359,0.739539208,3.420143616,192.2443687,0.554482706,0.815161586,6
0,adult_one_hot,CVAE,1000,6,5000,100,82,[1],1,0.975,0.078,1,0,9.5,SVM,0.406002577,1,3.458258556,0.646255883,4.211829786,170.2423752,0.575999603,0.844551062,6
0,adult_one_hot,CVAE,1000,6,5000,100,83,[0],0,0.923,0.001,1,0,9.8,SVM,0.163412588,2,4.756907747,0.808160565,3.381298142,43.85676145,0.614876175,0.90212541,6
0,adult_one_hot,CVAE,1000,6,5000,100,84,[0],0,0.868,0,1,0,10.3,SVM,0.08081405,1,2.63423362,0.438616852,1.363569108,10.36235601,0.568639712,0.831965004,6
0,adult_one_hot,CVAE,1000,6,5000,100,85,[0],0,0.853,0.002,1,0,9.5,SVM,0.041046922,2,2.417664448,0.463060517,1.020627329,6.928565209,0.556838328,0.817868434,6
0,adult_one_hot,CVAE,1000,6,5000,100,86,[0],0,0.853,0.018,1,0,11.5,SVM,0.31722648,2,2.425960269,0.416454293,1.523370993,10.39090962,0.56430885,0.828397054,6
0,adult_one_hot,CVAE,1000,6,5000,100,87,[0],0,0.925,0.003,1,0,9.7,SVM,0.106430014,2,4.189298106,0.765289893,2.704714887,35.99705654,0.609062632,0.895278009,6
