,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,auto_encoder_latent_dim
0,adult_one_hot,CVAE,1000,2,5000,100,54,[0],0,0.826,0.007,1,0,47.8,RF,0.02,1,7.983310975,1.63380045,29.75349221,171.3881149,0.874193208,2
0,adult_one_hot,CVAE,1000,2,5000,100,55,[0],0,0.83,0.055,1,0,73.9,RF,0.44,1,7.107862751,1.324895225,15.23147928,89.64238201,0.867689885,2
0,adult_one_hot,CVAE,1000,2,5000,100,56,[0],0,0.814,0.006,1,0,65.8,RF,0.04,2,7.803531601,1.527452488,27.9014305,149.7860211,0.882386745,2
0,adult_one_hot,CVAE,1000,2,5000,100,57,[0],1,0.736,0.024,1,0,71.5,RF,0.44,2,11.74272461,2.085698035,64.52777179,244.5148195,0.905431988,2
0,adult_one_hot,CVAE,1000,2,5000,100,58,[0],0,0.844,0.011,1,0,63.6,RF,0.02,2,6.340514975,1.219063264,12.8387507,82.12686549,0.809719783,2
0,adult_one_hot,CVAE,1000,2,5000,100,59,[0],0,0.829,0.014,1,0,79.5,RF,0.29,2,7.867243884,1.540745793,27.78974561,162.2196247,0.878681039,2
0,adult_one_hot,CVAE,1000,2,5000,100,60,[0],0,0.84,0.023,1,0,53.4,RF,0.02,2,7.250080588,1.328584529,14.25231685,89.31745017,0.869077305,2
0,adult_one_hot,CVAE,1000,2,5000,100,61,[0],0,0.847,0,1,0,51.9,RF,0,2,7.512292665,1.455499741,19.69257727,128.7853635,0.864649963,2
0,adult_one_hot,CVAE,1000,2,5000,100,62,[0],1,0.81,0.074,1,0,92.1,RF,0.47,1,6.794315926,1.325202506,22.10715475,116.2771532,0.889495492,2
0,adult_one_hot,CVAE,1000,2,5000,100,63,[0],0,0.811,0.021,1,0,48.9,RF,0.08,2,5.531669063,1.158569918,18.46092925,97.72013847,0.84761976,2
0,adult_one_hot,CVAE,1000,2,5000,100,64,[0],0,0.862,0,1,0,82.8,RF,0,1,6.621047198,1.183711959,8.245388433,59.59506014,0.834141799,2
0,adult_one_hot,CVAE,1000,2,5000,100,65,[1],1,0.786,0.066,1,0,10.9,RF,0.02,2,3.336970859,0.59833623,32.27431356,150.9439088,0.885402427,2
0,adult_one_hot,CVAE,1000,2,5000,100,66,[0],0,0.835,0.02,1,0,50.3,RF,0.01,1,7.441627657,1.402143601,18.4767501,112.1502751,0.875833074,2
0,adult_one_hot,CVAE,1000,2,5000,100,67,[0],0,0.786,0.002,1,0,52.5,RF,0.12,1,10.0275331,1.782805088,48.25648139,225.7927922,0.881674633,2
0,adult_one_hot,CVAE,1000,2,5000,100,68,[1],1,0.81,0.03,1,0,95.1,RF,0.3,1,2.918230452,0.580250366,32.20285875,169.1878307,0.905792126,2
0,adult_one_hot,CVAE,1000,2,5000,100,69,[0],0,0.786,0.002,1,0,66.7,RF,0.01,1,9.097344615,1.794008247,43.77847276,204.2420514,0.883520639,2
0,adult_one_hot,CVAE,1000,2,5000,100,70,[1],0,0.621,0.017,1,0,68.5,RF,0.32,1,4.168173948,0.67172457,18.75686953,49.42575202,0.860030458,2
0,adult_one_hot,CVAE,1000,2,5000,100,71,[1],0,0.807,0.021,1,0,49,RF,0.32,1,2.90062344,0.592352253,34.39381722,178.0195719,0.908741802,2
0,adult_one_hot,CVAE,1000,2,5000,100,72,[1],1,0.808,0.061,1,0,46.5,RF,0.14,1,2.917867095,0.558041709,33.7436503,175.5448902,0.914589037,2
0,adult_one_hot,CVAE,1000,2,5000,100,73,[1],0,0.644,0.008,1,0,38.3,RF,0.48,2,3.687729491,0.639178956,19.98948961,56.08075716,0.87385654,2
0,adult_one_hot,CVAE,1000,2,5000,100,74,[0],0,0.803,0.001,1,0,54.9,RF,0.11,2,9.205410108,1.733853331,39.52601748,200.9279258,0.88706918,2
0,adult_one_hot,CVAE,1000,2,5000,100,75,[1],1,0.808,0.005,1,0,8.1,RF,0.12,2,2.890354152,0.622335083,20.51900192,106.6078483,0.828198945,2
0,adult_one_hot,CVAE,1000,2,5000,100,76,[1],1,0.827,0.065,1,0,62.2,RF,0.1,1,2.37860329,0.55950142,31.08565598,180.1496306,0.912108046,2
0,adult_one_hot,CVAE,1000,2,5000,100,77,[0],0,0.833,0.039,1,0,12.2,RF,0,1,4.711732758,0.890719051,6.496051674,38.85990711,0.768476401,2
0,adult_one_hot,CVAE,1000,2,5000,100,78,[0],0,0.851,0.006,1,0,36.7,RF,0.1,1,7.682635611,1.554781541,22.41657291,150.7885826,0.862047511,2
0,adult_one_hot,CVAE,1000,2,5000,100,79,[0],0,0.809,0.006,1,0,60.7,RF,0.05,2,6.976045373,1.400807088,24.79415077,129.9813945,0.881305089,2
0,adult_one_hot,CVAE,1000,2,5000,100,80,[1],1,0.828,0.077,1,0,67.4,RF,0.41,1,2.671703641,0.569809598,29.85738369,174.0039073,0.90661161,2
0,adult_one_hot,CVAE,1000,2,5000,100,81,[1],1,0.806,0.108,1,0,68.3,RF,0.46,1,2.941183501,0.567859182,32.25141941,166.1496658,0.896689175,2
0,adult_one_hot,CVAE,1000,2,5000,100,82,[1],1,0.795,0.034,1,0,73.3,RF,0.11,2,2.957694419,0.59057242,37.0571913,181.1737612,0.910270906,2
0,adult_one_hot,CVAE,1000,2,5000,100,83,[0],0,0.812,0.035,1,0,11.3,RF,0.32,2,9.630853096,1.718931515,40.44241771,214.6995824,0.864397635,2
0,adult_one_hot,CVAE,1000,2,5000,100,84,[0],0,0.827,0.017,1,0,58.5,RF,0.01,1,7.933189556,1.613621956,28.86210076,167.1203661,0.881818868,2
0,adult_one_hot,CVAE,1000,2,5000,100,85,[0],0,0.849,0,1,0,8.4,RF,0,2,6.805469284,1.276887139,12.93345102,85.84433158,0.822863545,2
0,adult_one_hot,CVAE,1000,2,5000,100,86,[0],0,0.812,0,1,0,43.5,RF,0.41,2,7.581683326,1.483257466,27.69762707,147.6731418,0.886808357,2
0,adult_one_hot,CVAE,1000,2,5000,100,87,[0],0,0.784,0.159,1,0,55.9,RF,0.03,2,9.917188709,1.731300947,40.17601687,186.2418915,0.866462189,2
0,adult_one_hot,CVAE,1000,2,5000,100,88,[0],1,0.808,0.013,1,0,15.2,RF,0.32,2,9.563449652,1.728544063,41.31673522,215.2061068,0.875984021,2
0,adult_one_hot,CVAE,1000,2,5000,100,89,[0],0,0.822,0.005,1,0,41.7,RF,0.13,2,7.556758203,1.470145024,24.76372427,138.8555503,0.891073241,2
0,adult_one_hot,CVAE,1000,2,5000,100,90,[0],0,0.803,0.049,1,0,67.9,RF,0.3,2,6.833561729,1.425061619,27.98915093,142.3039879,0.87897552,2
0,adult_one_hot,CVAE,1000,2,5000,100,91,[1],1,0.813,0.004,1,0,40,RF,0.44,1,3.086846308,0.595982823,29.98198937,160.7273774,0.890943671,2
0,adult_one_hot,CVAE,1000,2,5000,100,92,[1],1,0.744,0.022,1,0,11.1,RF,0.31,1,2.882151179,0.546408204,21.94513158,85.82933611,0.844942487,2
0,adult_one_hot,CVAE,1000,2,5000,100,93,[0],1,0.833,0.013,1,0,24.1,RF,0.08,1,7.161363935,1.376931034,16.22066608,97.08185833,0.867448725,2
0,adult_one_hot,CVAE,1000,2,5000,100,94,[0],0,0.821,0.03,1,0,28.9,RF,0.21,2,4.511756293,0.841465512,15.33809828,85.62335999,0.788461365,2
0,adult_one_hot,CVAE,1000,2,5000,100,95,[1],1,0.806,0.006,1,0,38.6,RF,0.26,1,2.838543954,0.565348643,33.4473042,172.5955061,0.907491848,2
0,adult_one_hot,CVAE,1000,2,5000,100,96,[1],1,0.793,0.001,1,0,40.4,RF,0.32,2,2.761813605,0.530845431,28.88214774,139.3854543,0.886001437,2
0,adult_one_hot,CVAE,1000,2,5000,100,97,[1],1,0.802,0.022,1,0,55,RF,0.09,1,2.922446945,0.581525756,34.00902606,171.7311196,0.903842217,2
0,adult_one_hot,CVAE,1000,2,5000,100,98,[0],0,0.848,0,1,0,8,RF,0,2,7.629318511,1.507087019,20.91078711,137.7359847,0.855095638,2
0,adult_one_hot,CVAE,1000,2,5000,100,99,[0],0,0.825,0,1,0,37.5,RF,0.46,2,7.657145271,1.4906039,25.29175516,144.3446601,0.880917295,2
0,adult_one_hot,CVAE,1000,2,5000,100,0,[0],1,0.936,0.009,1,0,127.5,SVM,0.18227606,2,6.136030367,1.575171311,5.498006644,86.00205202,0.851562781,2
0,adult_one_hot,CVAE,1000,2,5000,100,1,[0],0,0.877,0.002,1,0,114.7,SVM,0.130660757,2,3.437839384,0.844606172,3.166278232,25.74220812,0.760499406,2
0,adult_one_hot,CVAE,1000,2,5000,100,2,[0],1,0.879,0.02,1,0,180.2,SVM,0.212955332,1,2.210340181,0.467159028,1.410938373,11.68323268,0.680138547,2
0,adult_one_hot,CVAE,1000,2,5000,100,3,[0],0,0.872,0,1,0,232.4,SVM,0.121753826,2,3.081401843,0.707237886,2.324765702,18.18383502,0.738304437,2
0,adult_one_hot,CVAE,1000,2,5000,100,4,[0],0,0.944,0,1,0,421.5,SVM,0.083873268,2,6.107976527,1.511652532,5.378026437,95.60139887,0.840586797,2
0,adult_one_hot,CVAE,1000,2,5000,100,5,[0],1,0.885,0.002,1,0,134,SVM,0.125324191,2,4.218444955,1.050553171,3.985204572,34.59600042,0.790913264,2
0,adult_one_hot,CVAE,1000,2,5000,100,6,[0],0,0.882,0.001,1,0,186.4,SVM,0.071765298,2,4.294437326,1.046479711,3.677851541,31.16114748,0.780767696,2
0,adult_one_hot,CVAE,1000,2,5000,100,7,[0],0,0.875,0.013,1,0,140.5,SVM,0.115493515,2,4.488867327,1.057591854,5.859600922,46.97065942,0.795940211,2
0,adult_one_hot,CVAE,1000,2,5000,100,8,[0],0,0.895,0.001,1,0,167.8,SVM,0.080342027,2,1.989914008,0.375160188,0.964072924,9.15961418,0.65484845,2
0,adult_one_hot,CVAE,1000,2,5000,100,9,[0],0,0.906,0.001,1,0,205.6,SVM,0.088779198,2,5.741706125,1.389984508,5.012508905,53.53966828,0.819804003,2
0,adult_one_hot,CVAE,1000,2,5000,100,10,[0],0,0.83,0,1,0,247.8,SVM,0.032629202,2,3.422815216,0.712917001,1.735658423,10.23048547,0.692120733,2
0,adult_one_hot,CVAE,1000,2,5000,100,11,[0],1,0.901,0.001,1,0,266.3,SVM,0.090475449,2,5.786547779,1.423527133,6.161718344,62.12742171,0.827370571,2
0,adult_one_hot,CVAE,1000,2,5000,100,12,[0],0,0.838,0.001,1,0,242.7,SVM,0.127784213,2,2.846555631,0.577837098,4.138494103,25.47193528,0.76863182,2
0,adult_one_hot,CVAE,1000,2,5000,100,13,[0],0,0.905,0,1,0,151.9,SVM,0.028110242,2,0.690524211,0.126628266,0.110857247,1.169011165,0.530637716,2
0,adult_one_hot,CVAE,1000,2,5000,100,14,[0],0,0.855,0.004,1,0,129.6,SVM,0.106494638,2,3.313817767,0.74166126,2.180380991,15.07615476,0.732846387,2
0,adult_one_hot,CVAE,1000,2,5000,100,15,[0],0,0.942,0.008,1,0,119.8,SVM,0.136397246,2,6.218041535,1.547425976,5.404498674,92.73429154,0.848973711,2
0,adult_one_hot,CVAE,1000,2,5000,100,16,[0],0,0.901,0.011,1,0,104.2,SVM,0.5,2,5.410816172,1.359002187,5.535035077,56.05216093,0.820918419,2
0,adult_one_hot,CVAE,1000,2,5000,100,17,[0],0,0.871,0.002,1,0,129.1,SVM,0.066436119,2,3.264686963,0.846146157,4.704014006,36.43551987,0.782166414,2
0,adult_one_hot,CVAE,1000,2,5000,100,18,[0],0,0.932,0.004,1,0,94.8,SVM,0.093263708,2,6.13749787,1.529723215,5.100640382,75.34916783,0.845454053,2
0,adult_one_hot,CVAE,1000,2,5000,100,19,[0],0,0.785,0.002,1,0,117.6,SVM,0.089928649,2,1.476593826,0.321497789,0.552805948,2.573843673,0.604331332,2
0,adult_one_hot,CVAE,1000,2,5000,100,20,[0],1,0.883,0.004,1,0,83.4,SVM,0.13460284,2,5.021670953,1.125358433,6.449367981,54.93964613,0.802433106,2
0,adult_one_hot,CVAE,1000,2,5000,100,21,[1],1,0.98,0.009,1,0,151.6,SVM,0.129052278,2,5.046306296,0.887148,4.639331388,234.2839242,0.783242465,2
0,adult_one_hot,CVAE,1000,2,5000,100,22,[1],1,0.98,0,1,0,109.2,SVM,0.077441166,1,4.511171343,0.822068864,3.531103753,179.6493152,0.753409881,2
0,adult_one_hot,CVAE,1000,2,5000,100,23,[0],1,0.935,0,1,0,99.7,SVM,0.08463564,2,6.377559369,1.624705019,5.971016862,91.31744385,0.856119229,2
0,adult_one_hot,CVAE,1000,2,5000,100,24,[0],1,0.962,0,1,0,65.8,SVM,0.158744733,2,5.455553129,1.140865465,3.885028776,102.5289876,0.801364608,2
0,adult_one_hot,CVAE,1000,2,5000,100,25,[0],1,0.9,0.023,1,0,224.8,SVM,0.09033919,2,5.076878231,1.274678503,4.566966742,45.83375022,0.810603483,2
0,adult_one_hot,CVAE,1000,2,5000,100,26,[0],1,0.888,0.044,1,0,163.8,SVM,0.349440753,2,1.673676818,0.333823905,0.650194165,5.783853239,0.591879956,2
0,adult_one_hot,CVAE,1000,2,5000,100,27,[1],1,0.984,0,1,0,61,SVM,0.117364511,1,4.635048493,0.786415116,3.698189148,235.3400031,0.754951325,2
0,adult_one_hot,CVAE,1000,2,5000,100,28,[0],0,0.927,0.033,1,0,170.3,SVM,0.30587824,2,1.086327106,0.215805386,0.213274625,2.904769164,0.56007644,2
0,adult_one_hot,CVAE,1000,2,5000,100,29,[0],0,0.871,0,1,0,118.5,SVM,0.074745879,2,2.71937886,0.664328558,3.144975652,24.38499922,0.738961423,2
0,adult_one_hot,CVAE,1000,2,5000,100,30,[0],1,0.933,0.028,1,0,83.5,SVM,0.332212072,2,6.218878286,1.542028078,6.772315434,100.3822186,0.846966605,2
0,adult_one_hot,CVAE,1000,2,5000,100,31,[1],0,0.988,0.016,1,0,94,SVM,0.463217037,1,5.01341118,0.836054059,2.743115489,233.3881456,0.755772048,2
0,adult_one_hot,CVAE,1000,2,5000,100,32,[1],1,0.986,0.058,1,0,103.3,SVM,0.045815884,2,5.040470137,0.812039994,2.654505563,194.9921455,0.738837893,2
0,adult_one_hot,CVAE,1000,2,5000,100,33,[0],0,0.862,0.009,1,0,72.4,SVM,0.135325914,2,2.717054457,0.60555595,3.645181841,26.4373869,0.740395029,2
0,adult_one_hot,CVAE,1000,2,5000,100,34,[0],0,0.839,0,1,0,71.6,SVM,0.046237074,2,3.124069106,0.64684055,1.508055524,9.34879558,0.686035264,2
0,adult_one_hot,CVAE,1000,2,5000,100,35,[0],0,0.883,0.018,1,0,139.7,SVM,0.071953825,2,5.085311419,1.130486959,3.236154682,27.60316688,0.801042825,2
0,adult_one_hot,CVAE,1000,2,5000,100,36,[0],0,0.904,0,1,0,110,SVM,0.072393836,2,1.647291441,0.310523969,0.441668122,4.590036666,0.594562133,2
0,adult_one_hot,CVAE,1000,2,5000,100,37,[0],1,0.882,0.003,1,0,53.3,SVM,0.319161703,2,3.72147886,1.011657846,4.573356316,38.89234422,0.788316299,2
0,adult_one_hot,CVAE,1000,2,5000,100,38,[0],0,0.757,0.001,1,0,52.1,SVM,0.08071933,2,1.852210274,0.371648444,0.697137499,2.874056859,0.596654113,2
0,adult_one_hot,CVAE,1000,2,5000,100,39,[0],0,0.907,0.002,1,0,56.5,SVM,0.051437365,2,5.738323117,1.442623023,5.05490773,54.24027501,0.824472076,2
0,adult_one_hot,CVAE,1000,2,5000,100,40,[0],0,0.855,0.031,1,0,82.4,SVM,0.044059861,2,3.547878542,0.794782463,2.35080732,16.21073724,0.735567649,2
0,adult_one_hot,CVAE,1000,2,5000,100,41,[0],0,0.868,0.008,1,0,102.9,SVM,0.135781721,2,4.31534919,0.9595094,2.852826648,21.57405813,0.764564318,2
0,adult_one_hot,CVAE,1000,2,5000,100,42,[0],0,0.858,0.005,1,0,98.6,SVM,0.118336229,2,2.983109798,0.666679482,1.920859478,13.56669064,0.722131538,2
0,adult_one_hot,CVAE,1000,2,5000,100,43,[0],0,0.808,0,1,0,78.5,SVM,0.048709715,2,2.304132262,0.477333712,1.044793845,5.451676956,0.651387294,2
0,adult_one_hot,CVAE,1000,2,5000,100,44,[1],1,0.987,0.061,1,0,52.7,SVM,0.299214318,1,4.787807531,0.782193942,3.141593142,235.4253771,0.749382757,2
0,adult_one_hot,CVAE,1000,2,5000,100,45,[0],0,0.824,0.001,1,0,48.1,SVM,0.059541005,2,2.932584602,0.598151438,1.3550394,7.720878348,0.689565441,2
0,adult_one_hot,CVAE,1000,2,5000,100,46,[1],1,0.985,0.001,1,0,62.4,SVM,0.258895246,1,4.585499967,0.776577042,3.377767634,231.374012,0.75083168,2
0,adult_one_hot,CVAE,1000,2,5000,100,47,[0],0,0.761,0,1,0,46.2,SVM,0.043085183,1,1.64172536,0.345965123,0.701666311,2.938514706,0.619558004,2
0,adult_one_hot,CVAE,1000,2,5000,100,48,[0],0,0.86,0.001,1,0,66.3,SVM,0.164379436,2,3.396121475,0.787714219,4.690776723,33.42222193,0.768055495,2
0,adult_one_hot,CVAE,1000,2,5000,100,49,[0],0,0.875,0.046,1,0,106.9,SVM,0.370018744,1,3.905798812,0.984290949,3.750329529,30.03580649,0.777251285,2
0,adult_one_hot,CVAE,1000,2,5000,100,50,[0],0,0.869,0,1,0,34.4,SVM,0.061483606,2,4.453057762,0.969549869,2.655560397,20.28587229,0.774407226,2
0,adult_one_hot,CVAE,1000,2,5000,100,51,[0],0,0.876,0,1,0,67.3,SVM,0.084046838,2,1.672597028,0.335201082,1.213205326,9.818045765,0.686998142,2
0,adult_one_hot,CVAE,1000,2,5000,100,52,[0],0,0.932,0.006,1,0,73,SVM,0.337490832,2,6.562031534,1.639810651,6.130502627,89.93125488,0.856223762,2
0,adult_one_hot,CVAE,1000,2,5000,100,53,[0],0,0.871,0.003,1,0,39.2,SVM,0.059871521,2,4.68656065,1.00232871,6.232383292,48.19038751,0.801173312,2
0,adult_one_hot,CVAE,1000,2,5000,100,54,[0],0,0.879,0,1,0,66.4,SVM,0.085620084,1,3.9534859,1.065915229,4.619734798,38.18860527,0.786370756,2
0,adult_one_hot,CVAE,1000,2,5000,100,55,[0],0,0.883,0.009,1,0,85.4,SVM,0.260757279,1,1.647866454,0.340263487,0.654317596,5.613468137,0.62733255,2
0,adult_one_hot,CVAE,1000,2,5000,100,56,[0],0,0.871,0,1,0,89.5,SVM,0.066630399,2,3.140115065,0.79841977,3.268833604,25.2798803,0.749499257,2
0,adult_one_hot,CVAE,1000,2,5000,100,57,[1],1,0.975,0.037,1,0,79.4,SVM,0.32158805,1,5.406164724,0.94769758,5.004181168,203.0857506,0.785296446,2
0,adult_one_hot,CVAE,1000,2,5000,100,58,[0],0,0.859,0.043,1,0,61.5,SVM,0.04001706,2,4.424898588,0.954267355,2.533895072,18.01968757,0.771417682,2
0,adult_one_hot,CVAE,1000,2,5000,100,59,[0],0,0.882,0.008,1,0,74.9,SVM,0.148080468,2,4.198541746,1.045739863,3.75498028,31.7357955,0.792264049,2
0,adult_one_hot,CVAE,1000,2,5000,100,60,[0],0,0.844,0.001,1,0,76.5,SVM,0.073330752,2,2.958059437,0.62502856,1.634810412,10.45759025,0.697514003,2
0,adult_one_hot,CVAE,1000,2,5000,100,61,[0],0,0.867,0,1,0,61.1,SVM,0.07658124,2,4.365488444,0.985938832,2.974503869,22.35971665,0.775280629,2
0,adult_one_hot,CVAE,1000,2,5000,100,62,[1],1,0.986,0.07,1,0,116.9,SVM,0.219042376,0,5.199525953,0.871596828,1.848232919,130.6305619,0.736497153,2
0,adult_one_hot,CVAE,1000,2,5000,100,63,[0],0,0.845,0.003,1,0,94.7,SVM,0.149522192,2,1.926067957,0.383142472,1.895588565,12.21309068,0.710470974,2
0,adult_one_hot,CVAE,1000,2,5000,100,64,[0],0,0.921,0.007,1,0,72.7,SVM,0.180475973,1,1.152006317,0.221828562,0.230310856,2.920430235,0.508210565,2
0,adult_one_hot,CVAE,1000,2,5000,100,65,[1],1,0.984,0,1,0,57.4,SVM,0.015238252,2,4.610875853,0.93097782,5.99924327,372.6746846,0.801441882,2
0,adult_one_hot,CVAE,1000,2,5000,100,66,[0],0,0.86,0,1,0,64.8,SVM,0.021841684,1,3.112807569,0.678917751,1.846680618,13.18081468,0.717168155,2
0,adult_one_hot,CVAE,1000,2,5000,100,67,[0],0,0.935,0.016,1,0,72.2,SVM,0.167253802,1,6.518151976,1.621187467,6.026738235,92.96512445,0.856272252,2
0,adult_one_hot,CVAE,1000,2,5000,100,68,[1],1,0.98,0.012,1,0,52.1,SVM,0.110591849,1,4.580483953,0.80641554,4.070370579,206.6202063,0.765106025,2
0,adult_one_hot,CVAE,1000,2,5000,100,69,[0],0,0.901,0.031,1,0,42.1,SVM,0.061809041,1,6.048120528,1.323297236,7.101438845,71.86116019,0.825263874,2
0,adult_one_hot,CVAE,1000,2,5000,100,70,[0],0,0.869,0.003,1,0,56.7,SVM,0.16474184,1,2.200260753,0.489508316,1.702753733,12.9569306,0.689489403,2
0,adult_one_hot,CVAE,1000,2,5000,100,71,[1],0,0.981,0.021,1,0,36.4,SVM,0.197405316,1,4.595849199,0.828827595,3.419654127,184.5197128,0.771916155,2
0,adult_one_hot,CVAE,1000,2,5000,100,72,[1],1,0.978,0.024,1,0,69.2,SVM,0.075329055,1,4.860750482,0.861256972,4.150963265,192.8136361,0.775751471,2
0,adult_one_hot,CVAE,1000,2,5000,100,73,[0],0,0.87,0.005,1,0,70.6,SVM,0.14769158,2,2.035018927,0.431591319,1.680656605,12.94806397,0.6847373,2
0,adult_one_hot,CVAE,1000,2,5000,100,74,[0],0,0.907,0.007,1,0,63,SVM,0.109348202,2,5.934947331,1.491574116,6.406020188,68.86739445,0.839597476,2
0,adult_one_hot,CVAE,1000,2,5000,100,75,[1],1,0.941,0.011,1,0,61,SVM,0.138738561,2,3.163056149,0.611299058,2.025167618,34.61590637,0.709014207,2
0,adult_one_hot,CVAE,1000,2,5000,100,76,[1],1,0.974,0.006,1,0,78.2,SVM,0.044585687,1,4.309155012,0.782860688,3.22685006,125.0598991,0.748830606,2
0,adult_one_hot,CVAE,1000,2,5000,100,77,[0],0,0.791,0,1,0,41.5,SVM,0.019988953,1,2.624434137,0.529523078,1.171169797,5.592183636,0.690044372,2
0,adult_one_hot,CVAE,1000,2,5000,100,78,[0],0,0.891,0,1,0,41.1,SVM,0.071879559,1,4.919670269,1.173065144,3.786971959,34.79965819,0.783825567,2
0,adult_one_hot,CVAE,1000,2,5000,100,79,[0],0,0.869,0,1,0,66.8,SVM,0.110333023,2,2.327718431,0.569233598,2.351629748,17.91061184,0.707307382,2
0,adult_one_hot,CVAE,1000,2,5000,100,80,[1],1,0.984,0,1,0,45.8,SVM,0.25261794,1,5.017672307,0.882447309,3.092813462,198.5867502,0.778776092,2
0,adult_one_hot,CVAE,1000,2,5000,100,81,[1],1,0.979,0,1,0,52.2,SVM,0.142433215,1,4.996122513,0.88140236,4.402873504,212.7740845,0.760077374,2
0,adult_one_hot,CVAE,1000,2,5000,100,82,[1],1,0.973,0.019,1,0,45,SVM,0.406002577,2,5.684855015,1.00398845,5.395445064,201.6888153,0.794734736,2
0,adult_one_hot,CVAE,1000,2,5000,100,83,[0],0,0.93,0.003,1,0,43.7,SVM,0.163412588,2,6.220483268,1.580639399,5.635567052,80.52213171,0.842117895,2
0,adult_one_hot,CVAE,1000,2,5000,100,84,[0],0,0.884,0.019,1,0,30.3,SVM,0.08081405,1,4.12253795,1.061310197,4.405021716,38.13258841,0.789937751,2
0,adult_one_hot,CVAE,1000,2,5000,100,85,[0],0,0.855,0,1,0,39.8,SVM,0.041046922,2,4.268964868,0.921938332,2.524671325,17.39684685,0.759711413,2
0,adult_one_hot,CVAE,1000,2,5000,100,86,[0],0,0.879,0.026,1,0,64.2,SVM,0.31722648,2,3.056700812,0.762136896,3.284537546,27.13060048,0.753280795,2
0,adult_one_hot,CVAE,1000,2,5000,100,87,[0],0,0.95,0,1,0,30.8,SVM,0.106430014,2,5.598086204,1.352217224,4.542671435,90.05113747,0.825681352,2
0,adult_one_hot,CVAE,1000,2,5000,100,88,[0],1,0.928,0,1,0,60,SVM,0.133018644,2,6.388284526,1.613763214,5.96130484,82.78367413,0.853885297,2
0,adult_one_hot,CVAE,1000,2,5000,100,89,[0],0,0.875,0.007,1,0,62.9,SVM,0.132932286,2,2.955507117,0.732219141,2.694381103,21.52664695,0.753534365,2
0,adult_one_hot,CVAE,1000,2,5000,100,90,[1],0,0.986,0.021,1,0,13,SVM,0.46532491,2,4.902004699,0.787674941,2.76069011,194.6290325,0.746841618,2
0,adult_one_hot,CVAE,1000,2,5000,100,91,[1],1,0.985,0.004,1,0,20.6,SVM,0.211203437,1,4.70104382,0.837903194,3.23983599,211.7865364,0.756132847,2
0,adult_one_hot,CVAE,1000,2,5000,100,92,[0],1,0.874,0.013,1,0,33.4,SVM,0.238470655,2,3.869386331,0.933995866,5.031405169,39.92805498,0.78634696,2
0,adult_one_hot,CVAE,1000,2,5000,100,93,[0],1,0.861,0.001,1,0,39.6,SVM,0.134666192,1,2.15436992,0.461073416,1.142224294,8.192876515,0.689193483,2
0,adult_one_hot,CVAE,1000,2,5000,100,94,[1],0,0.987,0.073,1,0,30.7,SVM,0.395888956,2,3.541174173,0.622000263,3.118202674,232.685199,0.783734206,2
0,adult_one_hot,CVAE,1000,2,5000,100,95,[1],1,0.984,0.071,1,0,31.6,SVM,0.125719604,1,4.707217411,0.849168575,3.209045659,194.8189901,0.770258531,2
0,adult_one_hot,CVAE,1000,2,5000,100,96,[1],1,0.984,0.01,1,0,26.5,SVM,0.168138611,2,4.690560458,0.809900671,4.054368879,249.6084758,0.75360698,2
0,adult_one_hot,CVAE,1000,2,5000,100,97,[1],1,0.984,0.057,1,0,20.9,SVM,0.019435857,1,4.811694048,0.858318487,3.11688083,192.9584575,0.777973742,2
0,adult_one_hot,CVAE,1000,2,5000,100,98,[0],0,0.89,0.002,1,0,25.4,SVM,0.050390501,2,5.25287293,1.197311016,3.589034455,32.53655819,0.805911119,2
0,adult_one_hot,CVAE,1000,2,5000,100,99,[0],0,0.871,0.014,1,0,13.9,SVM,0.182542345,2,3.017357822,0.736741134,2.721440402,21.03907626,0.740123595,2
0,adult_one_hot,CVAE,1000,4,5000,100,0,[0],1,0.942,0.048,1,0,43.2,NN,0.25276,2,6.914586806,1.340834442,6.040474243,104.0237206,0.692791365,4
0,adult_one_hot,CVAE,1000,4,5000,100,1,[0],0,0.855,0.039,1,0,48.6,NN,0.302177429,1,4.644637932,0.950166423,4.358096896,29.96303808,0.692169294,4
0,adult_one_hot,CVAE,1000,4,5000,100,2,[0],1,0.854,0.007,1,0,40.7,NN,0.233270809,2,5.081585528,0.966213257,7.711791991,52.9800022,0.715588202,4
0,adult_one_hot,CVAE,1000,4,5000,100,3,[0],0,0.874,0.006,1,0,76.2,NN,0.164346844,2,5.191878485,1.128077289,4.013312229,31.86875678,0.692354954,4
0,adult_one_hot,CVAE,1000,4,5000,100,4,[0],0,0.925,0.019,1,0,55.6,NN,0.036694452,2,7.072794157,1.357610931,6.731564285,90.35484154,0.718326908,4
0,adult_one_hot,CVAE,1000,4,5000,100,5,[0],1,0.877,0,1,0,58.9,NN,0.115328602,2,4.607176866,1.031595005,3.458725905,28.21540747,0.674322804,4
0,adult_one_hot,CVAE,1000,4,5000,100,6,[0],0,0.869,0,1,0,76.1,NN,0.011889976,2,4.354964846,0.982397922,3.126137257,23.78326003,0.684543319,4
